semester,study_hours,attendance,assignment,midterm,final,grade
Spring,4.8155281203876505,92.22238101843449,55.73439664278675,34.31723809340579,45.65171013525232,F
Spring,7.498337169251394,96.56264351098804,95.66599613131885,45.04725356885927,71.28197421857404,C
Fall,5.746126052450002,64.35282730183562,61.33338547978016,76.52308286173023,66.63483944150417,C
Spring,3.0594422684372136,45.24086658188637,87.18304837431756,75.40477746535075,71.15401487274177,C
Spring,1.0947308216011609,70.56470099805256,77.92407684536292,51.697776654620995,54.03820304319589,D
Spring,6.4438176559336515,76.65857801932415,48.387404367856,43.840903161813735,49.7789583237352,F
Spring,2.019012653791654,88.85613688926463,58.41164382092962,39.949388648575834,43.3824382953855,F
Fall,0.9819626701632578,50.228041124681766,70.53284318662966,46.53147823729285,48.78965390989553,F
Fall,0.535438695863778,42.23666948484561,64.30154154479186,82.28553832318936,59.705709338920045,D
Spring,2.1081307924290527,80.6807086526475,70.46828445332437,66.84858316411608,59.143008631834284,D
Fall,5.8026801817680145,55.553330252535034,70.34133366551458,38.15726641720016,55.004800396621924,D
Fall,6.005656217903223,60.2829446502354,59.25948438478069,71.64563870465003,64.37336167157873,D
Spring,0.5756567836757376,50.00572616143529,96.49406654544197,73.76952009431577,69.25674822325458,C
Spring,8.092951099679631,56.475152849007074,68.37708917182776,93.79962571201543,81.05658815289654,B
Spring,0.6492894385614734,76.76459815177085,44.02615813376724,41.36005653366615,35.45306474409631,F
Fall,8.7395236437654,51.467282159178566,68.68792456052952,39.948739588469266,60.933712947130324,D
Spring,8.229645277854646,54.4319596329464,91.68680491873201,89.8993302457483,89.09374462150141,A
Spring,6.5471052313351805,46.65339627436112,50.71502246584918,42.43124463538186,50.35271730316278,D
Fall,0.3114087134998589,41.046342502805366,68.74024787508314,40.86256221544709,44.46394146321181,F
Fall,0.1581646263185088,58.23000778934014,40.59679386261432,91.56994447050369,53.183024585884226,D
Fall,9.118581621726257,56.890901453966535,87.21236926293018,71.20439848747328,81.6038703436139,B
Fall,2.039243902855914,70.97253303362791,73.40262167800245,42.50097852772231,50.43992788800173,D
Spring,5.806294864918662,82.61757645249543,58.38006934884879,65.52260020104728,61.17365754979576,D
Fall,6.29040337434284,50.278006288183214,40.613638481784605,97.49324703694538,67.82356095617767,C
Spring,7.260618421636366,87.07042575599112,94.52418452655193,39.32570130397536,68.06119117548366,C
Fall,6.3596521623821,70.10016482509464,93.95212276798985,77.30579431716353,81.22247115882556,B
Fall,8.002254560324877,82.07168529370107,79.85738759358387,84.16961557381748,81.61531038761031,B
Fall,1.6453601913175364,42.62748903754543,56.5127883597526,31.549604360481975,38.5156774707289,F
Spring,7.796629962954173,64.72900568249959,70.29934029533828,95.99874703812779,82.11249485929477,B
Spring,8.309383815516508,87.27932528944501,59.81969894632701,39.6549463554469,56.40862575174258,D
Fall,5.042029735188508,43.901634140387095,48.18324398780842,53.47187302312737,50.74610627475133,D
Fall,9.429861128080878,83.35803830701713,78.44264948215806,97.31667557416083,89.16345227868932,A
Spring,9.585293302901874,87.56241949490058,41.06865780964657,35.932526664782166,49.97106039557524,F
Fall,0.9368969288939477,67.79334911197712,71.26007365442311,85.7852230359666,64.69191253394379,D
Spring,7.023284817633861,54.59780821394642,69.13532394274891,89.90185594962847,77.66144159221868,B
Fall,9.428758005508687,73.97790473995015,50.396852350749256,34.8395987412859,52.95209644783144,D
Fall,9.43172327176115,97.61948659146384,58.577172947550864,46.07901235921628,60.72592066622916,D
Spring,1.4712259534137717,52.72441198877038,98.50853259480738,85.21748335445517,76.43285828653256,B
Fall,5.0940691485130865,94.49069638550793,59.909165198119666,44.80087691540599,52.072155142436436,D
Fall,5.6986294264989645,57.428170427768066,82.77313300955491,80.172974538506,76.57570187222231,B
Fall,0.16326959676443042,40.37212198157484,65.19108591852373,75.82433900524572,56.73270916303664,D
Fall,8.407515308959727,50.55082966429474,76.48916571135304,49.36778040777418,67.15780906557035,C
Spring,7.6260086323869825,77.56298831361397,45.480573097931575,69.09008474155851,61.080280400570004,D
Spring,3.2243853366693456,66.35226270303409,45.88195109896708,48.442576635358904,44.17858176706909,F
Spring,0.18906808549151277,49.947136763495074,41.71194759054306,91.90173362891417,53.82360865876592,D
Spring,6.9570729764518715,40.964164531138394,86.84161258996488,84.45241789097497,82.43175814527967,B
Fall,9.197226710839603,77.56813760406592,99.54211027905677,85.69405921967454,92.48892122117174,A
Fall,1.5682483724624563,43.34659093705833,83.79343185677078,82.6790830180145,69.72550269483902,C
Spring,1.112528606291473,93.4101974065362,98.38246068758806,62.39119329422178,66.53451880530687,C
Fall,7.2571415697279615,91.51052234769367,62.613037258967836,80.82737265557304,71.89044710527227,C
Spring,4.354696529691376,44.528880295278256,49.42492199101493,46.71184997540835,47.16410184595206,F
Spring,3.508077433930854,88.3771768870763,76.05876716562294,31.596796573657272,50.07838036357379,D
Spring,0.5252683820127857,62.66157207598748,82.89539297467046,58.92697052480102,57.779482163814166,D
Spring,6.155285117857378,41.13663819900919,94.46512381898656,79.41640894632408,81.863183341839,B
Fall,7.603796721970729,60.11381559541465,59.87926632584707,85.34214145596664,73.29615655666694,C
Spring,9.231728751786196,88.08340636478319,75.12940351986526,97.16912902198733,87.38287052031345,A
Spring,6.832649621076753,40.13579249438933,80.95446859014713,66.22719284402855,72.53796381582377,C
Spring,0.8760729042270521,45.043157267427304,64.65869611352306,95.13201388459694,65.66842980770211,C
Fall,6.666018971538298,87.46141617725209,64.30588614032186,54.63763611842306,60.90944684657457,D
Spring,3.0100162922266813,90.79360136850192,75.74482127379198,60.65600533379808,60.580363227489386,D
Spring,4.6606931265558575,70.29017848270688,43.57291597356405,69.87707096417621,54.70138102820782,D
Fall,6.720653424461197,98.9017435371696,60.79446784017898,88.80057926126904,73.2793256895016,C
Spring,0.9283825163089543,53.08439430973128,46.52531483434166,54.53811922484044,42.28213865629075,F
Fall,7.195183289960447,88.96261457653236,51.22157081155123,35.01010569782075,48.883037183669686,F
Fall,9.183478687393746,77.31043650529605,83.92169290642346,60.3576587410644,76.07869803378264,B
Spring,3.581522516914207,93.98227700500073,94.39512009801004,71.82604560930753,73.65151131675545,C
Fall,0.3344847561265196,76.80928183121765,80.03871002183448,58.334503707455895,56.018255003969195,D
Spring,1.271349661061708,82.97055239183402,58.28080527010558,78.02679158651868,57.06573806477313,D
Spring,2.4454953246665423,61.8392805308835,44.05085201278781,58.27437985414697,45.82108339610699,F
Spring,5.521559612686434,76.8778180725908,44.009045923988594,56.0094449708824,51.050515583321264,D
Fall,7.859328823215139,53.887345163193075,42.29456969206116,72.44186028831955,61.61322963858256,D
Fall,4.185520057884808,91.63217202279574,74.46373754908532,59.8921483453274,62.11339447353471,D
Fall,2.013045318391493,64.53989647718753,57.66211934298682,39.45362464114632,42.87238823043625,F
Spring,1.0880515805879054,51.33599486366259,59.06296058320933,59.49181506840154,49.59801342182016,F
Fall,8.004957678944455,68.37003802216188,88.77892544022822,87.36639534751188,86.46804367298496,A
Spring,1.9559141470149022,87.09680408175592,99.51721141223902,88.48186651128769,79.11145946344048,B
Spring,3.4034650769572883,97.67320983864248,92.73963799880866,61.29935260223378,68.42252639433156,C
Spring,3.0126376193552296,41.50647096317492,98.72146209041298,56.89326446363116,68.27116586032813,C
Spring,9.695530582410363,79.0690840991432,59.4939102063123,93.65207700636863,80.6494560498931,B
Fall,7.848977557039948,82.39018991408622,74.16725366802518,66.35645702294346,71.90743939046736,C
Spring,3.9275603326310806,99.91752357073835,63.780916696849154,35.71231612530374,47.65241379412332,F
Spring,0.5820543496824027,70.05406623166404,88.09957935213833,79.0912867020848,68.04045512105407,C
Fall,9.959725764855074,51.01066455682165,44.74002456069162,97.57957277850333,76.84729046538813,B
Fall,8.70179491447654,45.06536992280649,66.71192618495142,35.87693355001951,58.439133722941456,D
Fall,4.65679924018274,42.304695132201985,64.55607433108099,48.79495566371806,54.6540104782851,D
Fall,3.303740063724907,61.63708702947732,78.4805043002289,44.646151943037836,55.85814262475651,D
Spring,5.018949320534416,70.66247711159659,74.02621546135374,55.581573119715614,61.88101407349659,D
Fall,1.6446777687153258,97.65753245344598,59.292118625715425,33.92307930759544,40.575434710755,F
Spring,3.8856814575141674,48.792716692614746,41.42797053976793,73.08090011911418,53.574911178581175,D
Fall,9.77913832498578,56.41749794180224,50.05556384459609,74.83696520994087,69.51528827178635,C
Spring,0.22738477251676215,70.32049549558127,88.4839602545751,60.52799229697971,60.05955056565544,D
Spring,1.577305427367629,64.59126126509867,93.73568032403097,87.3979306194116,75.60805523211228,B
Spring,0.029302761588702042,54.55356097395274,86.30868638430513,60.489864103227205,58.77802571819034,D
Fall,5.85501379278158,48.08510506147956,84.38451119083683,83.15904598510048,78.72745045593808,B
Spring,4.577927392874014,42.046861180529184,95.61820941940263,80.45732306213439,79.58606777836285,B
Spring,1.6551418220001313,47.0038957287546,63.923638290736314,45.238915310350045,46.97530508443481,F
Fall,3.5013986825350507,42.01064715853713,77.14325642678529,59.26366624274528,61.56556643288233,D
Fall,1.8819588626779304,97.35697468381562,45.70567158031732,97.71091164033604,61.13055101361721,D
Spring,8.361218806042181,53.5221782987262,60.21707458595887,83.86056495685187,74.35349342920867,C
Fall,4.371544245701189,74.16464947428545,63.42898913419634,58.756022080035756,57.617092977095226,D
Fall,2.765812211217301,96.82990136963383,68.91560907606991,92.39125254133697,70.05436906939735,C
Fall,0.7907193724921324,80.8579225721834,60.90632865243671,97.99716193301671,65.14283497916564,C
Spring,9.916996982194464,72.7675282035816,96.77215210269534,72.42601557647983,87.51326103605899,A
Fall,7.709943451419951,61.23120471728022,40.685317306387546,43.65713808135359,49.15686905793636,F
Fall,6.1451839053323445,68.53395747811184,55.56196195415971,60.61136275040306,58.7596976924898,D
Fall,7.402498635754332,98.88844317641079,46.768724340281906,50.599088947082905,53.75212258645459,D
Fall,5.128356502875368,51.91537327969948,44.80160876082803,44.445947343841155,45.95573544761841,F
Spring,4.571206295914423,89.86488652692657,93.13724140137353,71.22692659555085,74.8880797905986,C
Fall,1.4668365910579495,87.54172638592286,86.60980175120312,92.45573767058985,74.5598889508331,C
Spring,0.5510788874564931,86.0980792445586,82.70386233598157,40.42491315888918,50.353667972861295,D
Spring,0.22215295187494655,92.88497608240195,99.06478536311914,91.17378356316536,76.5397334742637,B
Spring,0.9452485229561991,44.5594821040539,47.11336773803638,85.15977486383214,54.7997540866598,D
Fall,3.9750308106092183,95.22840458171876,51.917553859642126,75.40624178484146,58.87957987901187,D
Fall,7.055795320212788,63.87117437351576,40.32475994132768,79.27505684034801,61.95151735309585,D
Fall,7.207112628043414,65.51308199069435,84.65672518419586,42.33304041658199,65.21013149639796,C
Spring,6.032621017577872,93.25383048102856,66.84274143817146,66.07717902017565,65.23321021849459,C
Fall,8.385124540608848,62.495713810191646,87.40633400675604,80.98406377059473,84.12640819215801,B
Fall,5.575356914022894,78.28265521205884,50.122378205881695,31.201720015746513,43.68035311669707,F
Spring,1.8491816807556527,67.90015908004857,75.72482833337958,62.22725211963496,58.87919554271712,D
Spring,0.20274123145225476,89.49941370642674,73.12696230973665,69.12354076938607,57.3056836945536,D
Fall,8.060075346024878,70.17914946281465,61.802074646012045,83.0129165466557,74.04614716911686,C
Fall,1.8166848392767099,49.36306241796408,58.20680322802818,49.82451483439239,46.84589690352165,F
Spring,8.161302482239302,69.2918051488342,78.81870803037845,95.75690708038995,86.15285100878596,A
Spring,3.720731614040702,69.96859333473029,64.58034662193894,48.90818116201559,52.83687434166322,D
Fall,3.613904172863809,59.588822537487985,69.48053882351999,74.60099274790518,64.8604209742977,D
Spring,2.1917522418517366,58.68427316874517,78.95766830181475,38.25115433948683,51.26703354022411,D
Fall,6.08782915093368,87.70137482763568,47.95083717339584,56.402914495581825,53.91715896945843,D
Spring,3.0545074909836565,71.77653209205299,93.05573508015394,64.6135891737415,69.1767446835255,C
Fall,4.5110141337873335,67.16653835126051,61.87143086059848,70.90025294531301,62.130701789939266,D
Fall,9.549025528863442,58.17360861268404,88.36771295451095,61.69989198977137,79.12509303543982,B
Fall,3.0397459548656824,88.96116326042693,73.86714035870274,82.41226878615774,68.59125556767556,C
Spring,5.518150702202186,48.78692319060663,73.0617663656165,83.05281593883585,73.48213432618532,C
Fall,0.6131095456625923,73.95819826224064,84.13949755424065,57.69345138825365,57.959398668322905,D
Spring,2.6964038545531563,84.6471642423215,89.39286825151555,92.09097869738956,77.98634648866835,B
Spring,4.765653356945831,50.84023141161617,48.4612709659505,45.64822398803901,47.17510469548746,F
Fall,8.143253645953806,69.9629204245766,51.27293061297212,54.37715648322968,58.54654213038833,D
Spring,8.422826555065935,93.1165536290571,63.00999144581155,77.98145383156852,73.2422312210839,C
Spring,5.612363344903454,70.2816464838275,82.47755619720627,41.41319501121018,60.781027173173484,D
Spring,8.819364626130335,83.15030729661538,58.42399576362833,66.3712370626101,67.55682238275605,C
Fall,7.117661323615357,64.67723148039579,46.508249509072755,84.09762518321403,66.47767252414543,C
Fall,0.3062807891735364,60.275656576197576,71.55988068631862,60.26472675432839,53.34240455460588,D
Fall,7.588982727142644,67.32336937037363,61.067184175237216,75.51468793028329,69.81071429649349,C
Spring,4.553137175831842,55.90733301443059,67.76982714553547,71.47879063840512,64.80572146523993,D
Fall,8.609062273226808,46.4003116459123,96.2134213896689,35.901066325536064,70.0639196325356,C
Spring,3.404902247356162,53.23728532321459,86.7429073158159,94.92978229841323,79.47888034040398,B
Spring,9.152935060444495,62.58718200058641,88.19242138715305,61.70834684825651,78.26617741505282,B
Spring,5.595471108552777,61.96457757338995,70.65129898746719,79.78336851024235,71.36480921618937,C
Spring,7.133202272313231,65.60032162813906,94.87452444522225,84.61817576690376,86.06348462947687,A
Spring,9.769475379965678,45.16127445591877,79.04905272777049,89.10003104857037,86.7985842704677,A
Spring,2.6437991696806593,74.1734738179766,41.1266987994898,45.86669593437547,40.08495623290743,F
Spring,8.411209704415404,97.8166558254494,85.43508080201312,91.7770555684861,87.7072739570305,A
Spring,5.555730237151142,56.206249131355975,71.72587232804673,53.54523664024368,61.21990406161845,D
Spring,2.6468988638436497,43.24604215831157,61.7651122102655,83.07028851843538,63.22795801916765,D
Fall,6.489883336326903,99.6630635181964,46.569113941030835,62.67872787642759,56.67890339963718,D
Fall,5.500864678529923,72.23559252225739,43.330209575790754,50.53303561921025,48.54702743506025,F
Spring,8.81304630096542,54.71928959702234,65.17896566309349,96.23772411150124,82.19276851176873,B
Fall,5.574390309891761,90.69802626821485,45.043731478311656,41.31324574473932,45.691571509003914,F
Spring,3.946924247321897,63.729283555490746,93.98352458654892,51.09763403012843,65.92631194131474,C
Fall,3.3965423952812888,75.86219673609435,57.357639171131716,95.91153069197075,68.10075273580357,C
Spring,8.149448042319742,58.116200557909025,73.543325087927,83.77675867178883,79.22692958852582,B
Fall,7.496225797763326,97.56295295261276,94.40399486709828,49.79134467280385,72.6705874114875,C
Fall,0.9831612717861549,86.5672052298311,93.73551655456566,50.26737961469664,59.56748101127723,D
Fall,0.20090828213702228,55.8741433648806,54.72481210676937,86.52668973760704,56.90241730202461,D
Fall,6.551755709880396,70.61457036310586,63.711821159932406,54.319893833903535,60.31619741729517,D
Spring,4.105885342413009,42.72344450592015,65.52003027932183,67.45697044950927,61.40257097635846,D
Fall,2.6302599375313127,66.72996511597567,49.491901815092206,64.01606360315465,50.66370604236137,D
Spring,5.237636420285307,96.34208852193206,78.61908402732453,31.69816393119072,54.60217202397672,D
Spring,8.730253772334652,92.75634942196194,96.90504365928393,94.46236562615104,94.00747125884328,A
Spring,9.733225526728871,73.08098288569643,42.90035411472296,33.48369761322466,50.020071744636795,D
Spring,2.2736650295151897,68.43565859132022,57.98936677447706,61.74030222284635,52.439197657959745,D
Spring,4.706437685696127,62.3944482866862,80.9507794381845,85.73038583947488,76.08534148245602,B
Spring,8.164753544386649,97.62224962543684,65.45722297407312,91.62729770579887,79.1633153607221,B
Fall,7.888515905650867,71.60633871116765,91.5651602215985,97.58483912391355,91.43703154950656,A
Fall,3.0882421263111226,59.344864433197436,94.82315882636723,49.92213193306405,64.07460055639476,D
Spring,5.141003386797164,76.2786757180618,78.81366414569078,41.567723276947795,58.434561742649755,D
Spring,5.821233121461992,55.36566195603074,46.95351011357914,75.24623284018415,60.5223634244293,D
Spring,0.8022394429499291,97.4495719003579,81.80665245905038,35.69087084288499,48.60348820667401,F
Fall,3.2605609319917583,61.1228839176203,50.39833093750143,47.19502262323451,45.5584632882779,F
Fall,7.249544602491264,50.666223291836666,82.42729857031327,64.91801695473438,73.43721541500159,C
Spring,1.0390226322715368,64.51375935840557,67.48886114597144,74.27946669367145,58.78537640040023,D
Fall,1.1088707664517439,97.34908479735071,88.2277248872935,95.09178596110927,75.5455458722646,B
Spring,8.569272012209986,59.47905246705258,79.02904197923111,71.0939418639858,77.18773756170674,B
Spring,2.847808461399177,57.875828030322864,96.58005369578552,49.67471988655348,64.19752635573396,D
Fall,7.305076117054292,91.64035972357249,89.5074278678057,37.46261784678734,65.39817051994581,C
Spring,2.752440527939517,40.15795252036888,69.72797848602806,54.936804400363485,55.370794210435655,D
Fall,6.468580157889879,62.49443991886437,59.91786192472871,98.88742758555443,76.45927611989303,B
Fall,1.9899399279927465,49.62723360010819,49.36814931824304,83.97036548082212,57.315285775611564,D
Spring,8.8445173515551,66.34804167755672,71.93722898842572,48.277451909267,65.77490706218728,C
Fall,1.6173446635899047,99.24387483178776,90.62213235722855,67.6976562339313,66.56260476364376,C
Spring,5.252979790569414,46.613413071347374,78.03864719749042,78.36763441353628,73.06847222554951,C
Fall,9.193114001251326,96.97110440437805,56.46652208672887,82.97048099579628,74.16102923551271,C
Fall,3.9556711368143747,82.78234974159106,94.17151635223206,65.37468048330675,71.72982100784428,C
Fall,0.5199255562614702,54.495830953364106,88.76021328208671,38.400205859951775,51.904018769338336,D
Spring,7.319406961658199,42.30877671771232,83.07921767158686,65.7124756701672,74.15549126001802,C
Fall,7.5966150663261045,62.761711297200335,65.09018159712555,93.84459734763945,78.7671417105582,B
Spring,0.9516861370354468,96.0269343871771,42.28504765458734,53.79964255647167,40.3372483584945,F
Fall,5.41023307355243,97.59368395938034,52.54811076230009,99.14430133703425,71.4974309868386,C
Fall,0.9486518192411253,76.30197244631721,77.61773948152208,50.39355657189513,53.101822059849134,D
Spring,6.9267436605323685,70.0668738522424,89.09064095144885,57.301539243151666,72.41035939890494,C
Fall,8.907330841861526,49.89562737930876,60.31478622161535,48.9186735486326,61.50804559182223,D
Fall,8.71175878777544,55.67350459364059,96.82528652511118,39.10730103788973,71.79655260075124,C
Spring,0.07924010118000702,45.9315361457023,54.982923909280245,93.60018536264516,59.59172391113019,D
Fall,6.613749407430216,63.647748974563875,73.54857392793704,96.3760188521249,81.19733592688522,B
Spring,1.5351911164916432,63.44844207497325,57.95457138514786,76.82095707052851,56.98059361525383,D
Fall,7.772321493880541,53.97657524635971,64.68831412665713,30.463978898003656,53.605560197625394,D
Spring,8.140380621125482,85.33770860213275,93.47834834134598,98.16290839233044,92.93726393572153,A
Spring,6.70871449167032,43.469626024142016,90.16717379357327,40.86920425713724,65.83198020362485,C
Fall,0.6264715517782915,44.775435586386564,56.97991998610335,86.45396285977287,58.62649624190707,D
Fall,3.6792628667980978,53.02583444770235,67.68770400861845,52.53172675823602,55.44629804033799,D
Fall,1.8243770833343897,99.67677598724919,95.81964257968224,32.51858455359557,54.9840450199799,D
Spring,8.323646019333115,57.2009870355097,79.27366816659463,59.16409904175147,72.02239892200467,C
Spring,5.749484507402061,46.926267026631365,96.93216805433028,97.05147843265203,89.09242760959705,A
Spring,0.05781328571087152,83.30485038421062,75.51600509568297,41.243906577842374,46.81959124083188,F
Spring,3.2037500790645748,91.43356802579406,68.58354881838825,51.18301886119018,54.314127229960526,D
Fall,6.676056463670205,44.36835000460607,86.82057194988677,35.26824135757761,62.187638250326174,D
Fall,2.688484174163137,40.06164234764037,98.45542792831682,58.94340366090532,68.33650098401513,C
Spring,0.6131926343475802,41.2629438110946,81.61103227817708,70.22620708183896,61.96128101270158,D
Spring,1.379760056888909,97.24003961357454,49.18087542359106,95.43036801677772,60.60401748992533,D
Spring,1.3978670889478961,76.61991369378723,87.95612964483084,65.06672917408432,64.00487770546185,D
Spring,8.809964496151176,95.68209789558225,94.52791638531953,72.33857995943332,84.36652753020351,B
Fall,0.8426621613379337,41.72733825614569,77.74070579792415,51.98079025344927,53.57392274322524,D
Fall,1.9709259991741224,46.33128709730468,68.66405439592984,34.17716828257361,45.07834106974963,F
Fall,6.378848416650599,91.21889225239394,75.9090417947302,38.02685259511618,58.33205458923976,D
Spring,9.969972698424547,71.81740372618934,41.74525556192853,47.86010537201789,55.78208977042766,D
Spring,1.156613268534049,57.99929055108022,82.59124983313954,53.26477841266342,56.655637835389285,D
Spring,6.01470259606054,45.16828433851637,71.65289704086781,85.3643299579227,74.83629599163729,C
Spring,6.215052834182875,47.04196390000433,75.85258744646664,45.03365764932699,60.78460370668321,D
Spring,6.438476777471748,67.50732181811847,44.12316624706558,31.33868012551967,43.0616921039776,F
Spring,9.874556611757065,88.40974604333195,79.29106393992146,69.93716682484225,79.44040552941962,B
Spring,7.274009212346673,67.83722027546507,71.60530293805141,97.43475372999362,82.16404109191137,B
Spring,7.196603591878748,71.55119392107223,86.1301912951914,65.96564958448789,75.23154353562921,B
Fall,2.5908746475592412,50.465489464911755,50.518986330159024,90.26031906391952,61.4934714527499,D
Fall,0.24919180810849095,83.72398600081402,44.900765723602596,66.92100455294937,45.22709172683777,F
Spring,2.031801399575998,99.45189415668027,77.46947432195331,34.59737399817551,48.890342127203525,F
Fall,7.020900737623991,76.7008937310842,65.29915090257154,48.721568491063934,59.65008923270217,D
Spring,1.1839698128708243,75.35739683017621,41.14223317455764,68.76152691324268,46.32944366086178,F
Spring,3.9686987415780886,46.65489212233297,72.74045349112626,41.15788799172786,53.49673407629783,D
Fall,2.628644474727606,73.89900299129512,49.92676478748061,35.55819971248987,39.451274749443414,F
Spring,9.780761503211675,55.97690529734513,73.17738369638104,61.82900191563846,73.56407725123114,C
Fall,8.386427428686554,74.64665242821354,45.402154455037795,41.268456127864546,51.44109909053404,D
Fall,3.820345954636166,76.48005725804026,77.6159375330868,34.298505871271885,52.40646927101581,D
Spring,7.877197090076939,60.43203861654187,81.03861872572296,63.49814488539497,73.56909962460105,C
Spring,4.822297450428708,66.80327712956377,41.07384477737176,40.89746145801493,42.43311739501209,F
Spring,0.7029941245699989,75.02851557154868,41.13892767536478,54.10537257581299,39.50370834961111,F
Spring,8.415373322808975,70.26611485992508,51.38488322970069,45.32255201096377,55.51372074188373,D
Fall,1.0122107746661768,53.13204982972045,87.44573165706855,46.144817766045485,55.46064131857796,D
Spring,2.915718007727044,46.93821185811885,42.38107542262899,58.26013017473366,46.08791825439915,F
Spring,6.546993001072533,73.31331141823628,96.03927767666121,68.88623290498163,79.0641902348022,B
Spring,3.6545578456764902,51.13803644094572,79.1925103665277,98.39158114688823,78.34275229671937,B
Fall,7.1352760390742285,43.309921249459066,53.262524610531436,93.89623113731275,73.13405437728613,C
Spring,0.7231861161295561,92.21129015777706,81.47531852679941,43.06236377553875,51.26144515319438,D
Spring,4.786607568291892,84.89632193880519,94.69069066555424,75.99174900039611,77.84619100296393,B
Spring,5.147644856917558,92.05077100376687,59.03624751729343,48.607336378433686,53.35272327212597,D
Spring,8.143018390161318,50.40548266124523,84.7531057625458,44.06475536610101,67.81318123178136,C
Spring,4.177648044685349,59.90548124220403,61.21179760802919,74.81295224655457,62.765196031204205,D
Spring,5.931581296337295,79.07213499061456,54.60863486999149,54.82783999606829,55.63775253909851,D
Fall,2.4927669092225093,43.82094142210828,57.14612911571575,45.30375857995375,45.96548889671283,F
Spring,9.916215542579302,73.97944427118001,55.50786614484706,43.19449749146749,59.31337653968443,D
Spring,2.4867635321765413,68.8958424264389,74.97302862243258,33.352559547244674,48.30376233222399,F
Fall,2.868149887881674,68.6737320641005,79.98986310150558,56.989238293239865,60.527940333661526,D
Spring,9.95794377642804,79.24497547398369,69.6402339674386,74.37751317014849,77.52298640789093,B
Fall,5.6919207967287715,61.86494682118263,64.12270211983382,72.82607988518782,66.1633543954662,C
Spring,6.2009842099635275,93.08982759637259,59.631335037080945,35.323310766932174,50.38382674153231,D
Spring,7.506984849719345,40.69528865896969,98.845452613949,96.6194427556071,93.19992784726114,A
Spring,6.722054349719347,83.3160440638249,51.81267523543657,38.82672524005328,49.69986888963464,F
Fall,2.3422717678775418,51.90475104122739,42.50880215717905,98.26581507796826,60.994390429814004,D
Fall,3.1789628230034097,98.91304552951493,75.8099860248605,89.36810192276809,72.42916082505826,C
Fall,0.0035545340406595294,95.09818683931695,91.14069983752069,86.07497508956247,70.89337903891459,C
Spring,6.253269710907524,66.84074662623112,98.40110152076484,55.338183037218585,74.00225324500842,C
Spring,2.191966848054965,67.77307593129996,80.22767212122521,62.609930149230074,61.51897460429205,D
Fall,8.260360626168957,65.0034189083544,88.7406733514488,95.89363933209816,90.37444632575671,A
Fall,9.642304431331597,57.42286504398445,95.84125861943667,48.54532332422701,77.03924164012867,B
Spring,7.786709271364702,57.419172747315145,68.13925974130647,96.52753366065126,81.4401359035125,B
Fall,4.96631501272148,96.54677714173016,61.80335029776606,46.02808750010326,53.06520514459069,D
Fall,6.648568377509955,84.92555793214845,83.81327252246122,84.16222120218916,80.48733424488006,B
Fall,9.05658347317442,66.57493921031505,91.533234802548,98.13298588645746,93.97965522195103,A
Fall,4.347138565885217,47.5166064508186,98.86634272834229,45.11636511288629,66.28736026826186,C
Fall,0.016830076005700523,68.45550796964598,91.03578446323723,42.82023372369823,53.57606742678559,D
Fall,8.164734267546185,76.77918336353605,74.99894785778176,97.62952365063828,85.3808571384604,A
Fall,3.0157612289491134,86.54749495511393,75.36914833875292,86.35584750418116,70.72152079507187,C
Spring,4.560216701724707,84.08574948224863,99.61557612041561,85.34296916656893,83.10385151824323,B
Fall,8.614068017323422,59.81973447087391,53.04196651024622,42.959437011789376,55.628697443461085,D
Spring,8.297998448418891,71.93732167389477,52.121050093698344,56.09550249829779,59.88261793363624,D
Fall,2.0393200721823126,63.541814718950505,50.31187085016471,95.08400145821611,62.236989067716955,D
Spring,8.341373609786796,78.51939186285763,79.45561497457453,30.230806139832385,60.55731566533636,D
Spring,3.6492539521852194,50.28026869357399,96.10311095198384,32.88277853247905,58.892863698155594,D
Spring,9.790272339484464,53.80224639651659,51.93968652703437,89.1267996795782,76.00713916161396,B
Fall,1.3916401140886725,54.662661237238616,87.70303511213598,48.55700205956646,57.28729509685832,D
Spring,5.40939744255947,73.47763985029198,81.03841323431718,52.54825462636073,64.2534620293901,D
Spring,3.6270212499657175,89.39973433555213,99.99179411171554,54.97663711086429,69.24141498896336,C
Fall,6.636145063921461,55.89784220932314,73.58816924203197,92.28644360612475,79.62213526710562,B
Fall,9.085215076030662,91.46135298874478,81.51733988923186,53.78291814237362,72.29053336470352,C
Fall,5.730751456619213,68.65864663586875,40.26738291855713,33.60726400361575,41.01136168210758,F
Fall,2.828795132146633,55.66451368144067,43.95177889689854,32.402231464898364,36.19919440901203,F
Fall,2.4538002942419226,49.75654921455948,47.75979975720339,64.95001075303585,49.99152479257954,F
Fall,7.615591205584206,62.85319041335255,91.02788199383835,64.75763007142874,77.54538723727525,B
Spring,4.3892957374685775,43.35139119682546,82.5984738508634,74.04064279263451,71.43423813233632,C
Spring,7.809998506043496,97.25000506271185,78.89325870513909,76.74626850583128,77.87580789647515,B
Spring,1.8437596565133707,87.19021599546936,68.24388312359287,66.7262931052191,57.67558980455153,D
Spring,9.688300662754981,78.56718175835024,80.7697522619366,78.13981136523049,82.9404267763768,B
Fall,6.736099440267376,90.22328595754155,48.743111955084466,35.689693650901035,47.24532112292896,F
