date,platform,content_type,followers,likes,comments,shares,engagement_rate
2024-10-26 17:00:00,Instagram,Video,85879,10603,3123,2399,0.1877641798344182
2024-10-26 18:00:00,Twitter,Image,109382,6590,1121,3358,0.10119580918249803
2024-10-26 19:00:00,Instagram,Text,92057,4468,3934,751,0.09942752859641309
2024-10-26 20:00:00,Twitter,Text,121053,10717,3998,3943,0.15413083525397966
2024-10-26 21:00:00,Instagram,Video,134357,6399,2226,3543,0.09056468959562955
2024-10-26 22:00:00,LinkedIn,Video,86463,7334,1181,3682,0.14106612076842118
2024-10-26 23:00:00,LinkedIn,Image,130659,10419,28,2005,0.09530151003757874
2024-10-27 00:00:00,Instagram,Image,73950,11122,140,3493,0.199526707234618
2024-10-27 01:00:00,Twitter,Text,153708,13119,569,3545,0.11211517943112916
2024-10-27 02:00:00,Instagram,Text,46897,7978,1955,1957,0.25353434121585605
2024-10-27 03:00:00,LinkedIn,Video,8633,4737,1906,3236,1.1443298969072164
2024-10-27 04:00:00,LinkedIn,Text,63806,9528,3421,2876,0.24801742782810393
2024-10-27 05:00:00,Instagram,Video,94007,11714,3962,716,0.17436999372387163
2024-10-27 06:00:00,Instagram,Image,15757,1020,2515,4780,0.5277019737259631
2024-10-27 07:00:00,Twitter,Video,15777,6569,3436,1235,0.7124294859605755
2024-10-27 08:00:00,LinkedIn,Image,128546,10557,1960,4186,0.12993792105549765
2024-10-27 09:00:00,Instagram,Text,189970,2397,1911,2600,0.03636363636363636
2024-10-27 10:00:00,LinkedIn,Video,44599,10589,3500,2795,0.37857351061683
2024-10-27 11:00:00,LinkedIn,Image,10116,3063,995,2815,0.6794187425860023
2024-10-27 12:00:00,Twitter,Text,118225,14834,590,622,0.13572425459928103
2024-10-27 13:00:00,LinkedIn,Video,112008,6681,3625,1123,0.10203735447468038
2024-10-27 14:00:00,Twitter,Text,57001,2851,2674,2381,0.13869932106454272
2024-10-27 15:00:00,Instagram,Image,21592,4350,221,2060,0.3071044831419044
2024-10-27 16:00:00,Twitter,Image,168848,3362,2631,971,0.041244195963233206
2024-10-27 17:00:00,Instagram,Image,51246,2066,3276,2842,0.1597002692893104
2024-10-27 18:00:00,Twitter,Image,47110,1749,3806,2837,0.1781362767989811
2024-10-27 19:00:00,Instagram,Text,144891,4591,2778,4337,0.08079176760461312
2024-10-27 20:00:00,Instagram,Image,32860,10570,863,4669,0.4900182592818016
2024-10-27 21:00:00,Twitter,Image,108291,1064,2491,4906,0.0781320700704583
2024-10-27 22:00:00,LinkedIn,Video,39015,6754,2712,2458,0.30562604126617965
2024-10-27 23:00:00,LinkedIn,Video,138874,635,700,3373,0.03390123421230756
2024-10-28 00:00:00,Instagram,Video,107291,1489,709,15,0.020626147579946127
2024-10-28 01:00:00,Instagram,Image,142250,7691,2410,1123,0.07890333919156414
2024-10-28 02:00:00,LinkedIn,Video,59565,10027,3763,3486,0.2900360950222446
2024-10-28 03:00:00,LinkedIn,Image,142995,12473,1506,3154,0.11981537816007552
2024-10-28 04:00:00,Instagram,Text,72253,3747,2314,1468,0.10420328567671931
2024-10-28 05:00:00,LinkedIn,Image,191702,691,1644,1605,0.02055273288750248
2024-10-28 06:00:00,LinkedIn,Text,57653,8853,586,1380,0.1876571904324146
2024-10-28 07:00:00,Twitter,Text,134934,12825,2558,4303,0.14589354795677886
2024-10-28 08:00:00,LinkedIn,Video,169686,7096,1083,4709,0.07595205261482975
2024-10-28 09:00:00,Instagram,Video,22956,444,735,1895,0.13390834640181215
2024-10-28 10:00:00,Twitter,Video,151781,11283,276,4658,0.10684473023632735
2024-10-28 11:00:00,Instagram,Image,32373,11791,492,2009,0.4414790102863497
2024-10-28 12:00:00,Instagram,Image,100409,8223,388,1569,0.10138533398400541
2024-10-28 13:00:00,LinkedIn,Text,133076,10553,3336,2027,0.11960082960113018
2024-10-28 14:00:00,Instagram,Text,67334,5426,3160,1367,0.14781536816467164
2024-10-28 15:00:00,Instagram,Video,45396,8686,1655,3151,0.29720680236144154
2024-10-28 16:00:00,Twitter,Text,69662,4313,1393,3469,0.13170738709770033
2024-10-28 17:00:00,Instagram,Video,137548,11736,1843,2160,0.11442550964027104
2024-10-28 18:00:00,LinkedIn,Image,169674,3050,2456,2713,0.04843994955031413
2024-10-28 19:00:00,Twitter,Video,167251,2013,2364,1866,0.03732713107843899
2024-10-28 20:00:00,LinkedIn,Image,99619,4560,2571,2963,0.1013260522591072
2024-10-28 21:00:00,Twitter,Text,16808,4391,533,2299,0.42973584007615423
2024-10-28 22:00:00,Instagram,Image,1908,3687,3326,4513,6.040880503144654
2024-10-28 23:00:00,Twitter,Text,145224,1847,3398,118,0.03692915771497824
2024-10-29 00:00:00,Twitter,Video,37743,864,2409,2138,0.14336433245899902
2024-10-29 01:00:00,Twitter,Image,179460,12993,1225,605,0.08259779338014042
2024-10-29 02:00:00,Instagram,Video,69986,9132,219,2001,0.16220386934529762
2024-10-29 03:00:00,Twitter,Video,42014,14165,3416,1294,0.44925501023468367
2024-10-29 04:00:00,LinkedIn,Text,101863,1829,1232,3837,0.06771840609446021
2024-10-29 05:00:00,Twitter,Text,190202,11878,2191,1876,0.08383192605755986
2024-10-29 06:00:00,Twitter,Video,180153,13815,415,618,0.0824188328809401
2024-10-29 07:00:00,Twitter,Video,51670,6770,132,920,0.15138378169150377
2024-10-29 08:00:00,LinkedIn,Text,97989,3583,420,3834,0.07997836491851126
2024-10-29 09:00:00,Twitter,Text,57411,9093,282,2445,0.20588388984689346
2024-10-29 10:00:00,Instagram,Image,189239,14118,1333,3135,0.09821442725865176
2024-10-29 11:00:00,Instagram,Video,123090,2944,2446,4418,0.07968153383702982
2024-10-29 12:00:00,Instagram,Video,116991,5377,3995,4776,0.12093237941380106
2024-10-29 13:00:00,Instagram,Text,17153,13004,1890,9,0.8688276103305544
2024-10-29 14:00:00,Twitter,Image,164418,1576,687,3632,0.035853738641754555
2024-10-29 15:00:00,Twitter,Text,31857,8832,3920,4897,0.554006968641115
2024-10-29 16:00:00,LinkedIn,Text,189224,5591,475,3046,0.048154568130892486
2024-10-29 17:00:00,LinkedIn,Image,136277,12878,2466,1849,0.12616215502249095
2024-10-29 18:00:00,Twitter,Text,152939,5397,411,4982,0.07055100399505686
2024-10-29 19:00:00,Twitter,Video,45571,13953,1319,4283,0.4291106185951592
2024-10-29 20:00:00,LinkedIn,Text,126796,1327,2332,1344,0.0394570806650052
2024-10-29 21:00:00,LinkedIn,Video,24448,4572,669,4539,0.400032722513089
2024-10-29 22:00:00,Instagram,Video,16765,8181,479,1137,0.5843722039964211
2024-10-29 23:00:00,Twitter,Image,186747,6422,113,3019,0.05116012573160479
2024-10-30 00:00:00,Twitter,Image,187922,5062,1654,2295,0.04795074552207831
2024-10-30 01:00:00,Instagram,Image,174408,11322,1431,1049,0.07913627815237834
2024-10-30 02:00:00,Instagram,Text,133374,4772,2709,2792,0.07702400767765831
2024-10-30 03:00:00,Instagram,Video,126879,14033,1008,1348,0.12917031187194097
2024-10-30 04:00:00,Twitter,Text,57387,9105,1817,1047,0.20856640005576177
2024-10-30 05:00:00,Instagram,Image,71763,2135,3958,194,0.08760782018588967
2024-10-30 06:00:00,Twitter,Text,46117,1492,1429,4215,0.15473686493050284
2024-10-30 07:00:00,LinkedIn,Video,40727,254,364,2596,0.07891570702482383
2024-10-30 08:00:00,Instagram,Text,115029,9445,710,3204,0.11613593093915447
2024-10-30 09:00:00,Instagram,Image,156800,2532,3993,2267,0.05607142857142857
2024-10-30 10:00:00,Twitter,Video,5875,13668,2078,4195,3.394212765957447
2024-10-30 11:00:00,Twitter,Image,73621,6660,1095,3858,0.15774031865907825
2024-10-30 12:00:00,Instagram,Text,134077,12108,1914,581,0.10891502644003073
2024-10-30 13:00:00,Twitter,Text,77126,11912,1733,3164,0.21794206882244638
2024-10-30 14:00:00,Instagram,Image,36153,7493,1738,4146,0.37001078748651567
2024-10-30 15:00:00,Instagram,Image,184046,12669,2223,2465,0.0943079447529422
2024-10-30 16:00:00,Instagram,Video,186322,9513,726,2165,0.06657292214553301
2024-10-30 17:00:00,LinkedIn,Image,154968,13313,206,2891,0.10589282948737803
2024-10-30 18:00:00,Instagram,Video,48279,6637,1350,1372,0.1938523995940264
2024-10-30 19:00:00,Twitter,Video,124687,1829,1903,2147,0.04715006375965417
2024-10-30 20:00:00,Twitter,Video,182699,9491,2556,4893,0.09272081401649708
2024-10-30 21:00:00,LinkedIn,Video,65252,14007,1543,1667,0.2638539814871575
2024-10-30 22:00:00,Instagram,Text,80389,3046,2689,2821,0.1064324721043924
2024-10-30 23:00:00,Instagram,Text,145972,2743,1763,3439,0.054428246513029896
2024-10-31 00:00:00,LinkedIn,Text,41715,4570,3397,3757,0.2810499820208558
2024-10-31 01:00:00,Instagram,Image,173588,12046,1261,3968,0.09951724773601862
2024-10-31 02:00:00,Twitter,Text,129504,2022,3423,3455,0.06872374598468001
2024-10-31 03:00:00,LinkedIn,Text,173783,12129,2184,3243,0.10102253960398888
2024-10-31 04:00:00,LinkedIn,Text,174303,1479,482,1365,0.019081714026723578
2024-10-31 05:00:00,Twitter,Text,129100,296,382,633,0.010154918667699457
2024-10-31 06:00:00,Twitter,Video,153119,13523,550,3250,0.11313422893305207
2024-10-31 07:00:00,Instagram,Image,21242,7211,3824,3646,0.6911307786460785
2024-10-31 08:00:00,Twitter,Text,6857,8064,2204,2674,1.8874143211316903
2024-10-31 09:00:00,Instagram,Image,112721,10849,1852,393,0.11616291551707313
2024-10-31 10:00:00,Twitter,Text,52217,13215,661,709,0.2793151655591091
2024-10-31 11:00:00,Twitter,Text,44419,3707,847,3641,0.18449312231252393
2024-10-31 12:00:00,Instagram,Video,114165,3385,870,4409,0.07589015898042308
2024-10-31 13:00:00,LinkedIn,Image,149282,2725,3803,3303,0.0658552270200024
2024-10-31 14:00:00,LinkedIn,Video,177211,932,3084,1107,0.028909040635175017
2024-10-31 15:00:00,LinkedIn,Text,144925,626,2355,4189,0.049473865792651374
2024-10-31 16:00:00,Instagram,Image,55799,11284,3057,4240,0.3329987992616355
2024-10-31 17:00:00,Twitter,Image,65832,14757,2644,4611,0.3343662656458865
2024-10-31 18:00:00,LinkedIn,Text,98105,12083,631,3602,0.16631160491310332
2024-10-31 19:00:00,LinkedIn,Text,153123,8541,3986,82,0.08234556532983288
2024-10-31 20:00:00,LinkedIn,Text,49340,53,3258,3616,0.14039319010944468
2024-10-31 21:00:00,Twitter,Text,59332,3735,258,495,0.07564214926178116
2024-10-31 22:00:00,Twitter,Image,99077,7600,1355,882,0.09928641359750497
2024-10-31 23:00:00,Twitter,Image,89274,8598,3092,1437,0.14704169186997335
2024-11-01 00:00:00,Twitter,Text,64752,616,746,3144,0.06958858413639733
2024-11-01 01:00:00,LinkedIn,Text,42786,2564,648,4327,0.17620249614359837
2024-11-01 02:00:00,Instagram,Video,65010,4216,1140,464,0.08952468850946008
2024-11-01 03:00:00,LinkedIn,Image,125996,5611,2280,4555,0.09878091367979935
2024-11-01 04:00:00,Instagram,Image,199871,14116,3537,2942,0.10304146174282412
2024-11-01 05:00:00,LinkedIn,Image,8213,11395,1564,758,1.6701570680628273
2024-11-01 06:00:00,Instagram,Image,164142,10585,3062,2904,0.10083342471762255
2024-11-01 07:00:00,Twitter,Image,46390,10642,2143,3821,0.35796507868075017
2024-11-01 08:00:00,Twitter,Text,77022,10614,3000,4605,0.2365428059515463
2024-11-01 09:00:00,Twitter,Text,175673,13579,866,3924,0.10456359258394858
2024-11-01 10:00:00,Twitter,Image,174019,3787,3585,4227,0.06665364126905683
2024-11-01 11:00:00,Twitter,Image,89291,4486,2812,3706,0.12323750433974309
2024-11-01 12:00:00,Instagram,Image,189334,11296,2655,655,0.07714409456304731
2024-11-01 13:00:00,Twitter,Text,11062,10529,2741,274,1.2243717230157296
2024-11-01 14:00:00,Twitter,Image,94496,5384,2856,4501,0.13483110396207246
2024-11-01 15:00:00,Instagram,Text,45839,3586,1793,1127,0.14193154300922795
2024-11-01 16:00:00,Instagram,Video,162201,4871,1547,1327,0.047749397352667367
2024-11-01 17:00:00,LinkedIn,Video,67993,5191,2258,2112,0.14061741649875723
2024-11-01 18:00:00,LinkedIn,Image,84906,3711,3790,2889,0.1223706216286246
2024-11-01 19:00:00,Instagram,Video,97589,9663,1104,55,0.11089364580024388
2024-11-01 20:00:00,Instagram,Text,19849,927,3123,495,0.2289787898634692
2024-11-01 21:00:00,Twitter,Video,115760,11543,348,1229,0.11333794056668971
2024-11-01 22:00:00,LinkedIn,Video,89721,7279,3894,2200,0.14905094682404343
2024-11-01 23:00:00,Twitter,Image,158522,11571,965,4098,0.1049318075724505
2024-11-02 00:00:00,LinkedIn,Text,173143,12814,921,555,0.08253293520384884
2024-11-02 01:00:00,Twitter,Video,189048,3357,2608,2426,0.0443855528754602
2024-11-02 02:00:00,Twitter,Image,75246,10091,3304,4032,0.23160035084921457
2024-11-02 03:00:00,LinkedIn,Text,12443,13946,67,3547,1.4112352326609339
2024-11-02 04:00:00,Instagram,Video,184594,12393,3791,908,0.09259239195206778
2024-11-02 05:00:00,Instagram,Image,52698,7081,1933,911,0.18833731830429998
2024-11-02 06:00:00,Instagram,Image,110340,6607,1063,3027,0.0969458038789197
2024-11-02 07:00:00,Twitter,Video,143236,4656,3220,3822,0.08166941271747326
2024-11-02 08:00:00,Twitter,Image,123886,7073,716,2498,0.08303601698335566
2024-11-02 09:00:00,Twitter,Text,95983,10709,623,2320,0.1422335205192586
2024-11-02 10:00:00,LinkedIn,Image,30786,5503,657,578,0.21886571818358994
2024-11-02 11:00:00,Twitter,Text,148023,9139,2311,1653,0.0885200272930558
2024-11-02 12:00:00,Twitter,Video,3462,2907,3463,4372,3.1028307336799537
2024-11-02 13:00:00,Instagram,Video,63786,4126,299,2240,0.10449001348258238
2024-11-02 14:00:00,Twitter,Video,90781,3478,2093,3963,0.10502197596413346
2024-11-02 15:00:00,Twitter,Text,107248,5194,2284,3130,0.09891093540205878
2024-11-02 16:00:00,LinkedIn,Image,98788,11142,1743,3845,0.16935255294165283
2024-11-02 17:00:00,Twitter,Text,40270,7093,469,2444,0.24847280854233922
2024-11-02 18:00:00,Instagram,Video,172881,13547,87,1252,0.08610547139361757
2024-11-02 19:00:00,LinkedIn,Video,115344,10121,203,948,0.0977250658898599
2024-11-02 20:00:00,Twitter,Text,82350,9439,1389,3559,0.1747055251973285
2024-11-02 21:00:00,Twitter,Image,154428,12767,2284,749,0.10231305203719533
2024-11-02 22:00:00,Instagram,Image,193153,10164,1518,4412,0.08332254741060195
2024-11-02 23:00:00,Instagram,Video,193475,8946,3817,664,0.06939914717663781
2024-11-03 00:00:00,LinkedIn,Text,128052,6801,438,4811,0.09410239590166494
2024-11-03 01:00:00,Instagram,Image,92840,7685,3768,4157,0.16813873330461007
2024-11-03 02:00:00,Twitter,Video,149206,3089,1261,2406,0.04527968044180529
2024-11-03 03:00:00,LinkedIn,Image,62276,8840,3006,4766,0.266748024921318
2024-11-03 04:00:00,LinkedIn,Image,143213,10594,1065,1864,0.0944257853686467
2024-11-03 05:00:00,Twitter,Text,34714,14942,1931,2355,0.5538975629429049
2024-11-03 06:00:00,Instagram,Text,196647,4421,3121,931,0.04308735958341597
2024-11-03 07:00:00,Instagram,Video,170731,9276,939,35,0.06003596300613245
2024-11-03 08:00:00,LinkedIn,Video,184658,9918,3604,2591,0.08725860780469842
2024-11-03 09:00:00,Twitter,Text,104255,9678,888,4021,0.13991655076495133
2024-11-03 10:00:00,Instagram,Image,194336,5481,1462,909,0.040404248312201546
2024-11-03 11:00:00,LinkedIn,Image,85255,13466,2519,3450,0.22796316931558266
2024-11-03 12:00:00,Instagram,Text,122196,5059,34,3791,0.07270287079773478
2024-11-03 13:00:00,Twitter,Text,128688,4012,161,3511,0.05971030709934104
2024-11-03 14:00:00,Twitter,Text,52266,5131,3872,3226,0.23397619867600353
2024-11-03 15:00:00,Instagram,Video,27795,7724,2400,4391,0.5222162259399172
2024-11-03 16:00:00,Instagram,Video,118286,3646,625,90,0.03686826843413422
2024-11-03 17:00:00,LinkedIn,Text,100986,2627,2823,77,0.05473035866357713
2024-11-03 18:00:00,Twitter,Image,54091,1096,3382,4523,0.16640476234493723
2024-11-03 19:00:00,LinkedIn,Video,186759,6827,1992,4003,0.0686553258477503
2024-11-03 20:00:00,Instagram,Text,114014,14177,2119,75,0.14358762958934868
2024-11-03 21:00:00,Instagram,Text,179775,14366,1530,1732,0.09805590321234876
2024-11-03 22:00:00,Instagram,Video,16682,13120,3957,2823,1.1929025296727012
2024-11-03 23:00:00,LinkedIn,Text,49512,9524,2499,2228,0.2878292131200517
2024-11-04 00:00:00,Instagram,Text,127937,11884,813,2073,0.11544744679021705
2024-11-04 01:00:00,Instagram,Video,33019,130,1193,237,0.04724552530361307
2024-11-04 02:00:00,Twitter,Text,20645,991,3035,2748,0.32811818842334706
2024-11-04 03:00:00,Instagram,Text,23879,11197,533,3161,0.6236023284057122
2024-11-04 04:00:00,LinkedIn,Image,76933,10105,20,3724,0.18001377822260928
2024-11-04 05:00:00,Instagram,Text,50014,9587,1405,4871,0.31717119206622146
2024-11-04 06:00:00,Twitter,Video,172543,13236,84,1428,0.08547434552546322
2024-11-04 07:00:00,Instagram,Image,106474,10012,368,4222,0.1371414617653136
2024-11-04 08:00:00,LinkedIn,Video,120624,14559,3736,3310,0.17911029314232657
2024-11-04 09:00:00,Twitter,Text,155464,1299,2331,3224,0.04408737714197499
2024-11-04 10:00:00,LinkedIn,Image,84754,3414,117,169,0.043655756660452606
2024-11-04 11:00:00,Instagram,Image,47056,11547,739,1649,0.2961365181910915
2024-11-04 12:00:00,Instagram,Text,61239,14442,2192,2812,0.3175427423700583
2024-11-04 13:00:00,LinkedIn,Text,114117,2070,1547,603,0.03697959112139296
2024-11-04 14:00:00,Twitter,Image,29359,6613,2593,3673,0.4386729793249089
2024-11-04 15:00:00,Instagram,Video,178948,14045,2668,3516,0.11304401278583723
2024-11-04 16:00:00,Twitter,Image,158286,1794,3022,48,0.030729186409410813
2024-11-04 17:00:00,LinkedIn,Image,150346,7013,2182,4377,0.09027177311002621
2024-11-04 18:00:00,Instagram,Image,51979,4663,3609,2333,0.20402470228361452
2024-11-04 19:00:00,Instagram,Text,109265,3638,3605,725,0.07292362604676704
2024-11-04 20:00:00,LinkedIn,Video,196078,6325,481,3517,0.052647415824314814
2024-11-04 21:00:00,Instagram,Image,129868,9906,116,1194,0.08636461637970863
2024-11-04 22:00:00,Instagram,Image,27177,1095,2592,4778,0.3114766162563933
2024-11-04 23:00:00,LinkedIn,Image,127959,10622,2631,2899,0.12622793238459193
2024-11-05 00:00:00,LinkedIn,Text,161436,1633,1798,2043,0.03390817413711936
2024-11-05 01:00:00,Instagram,Video,22095,1660,1208,2790,0.25607603530210454
2024-11-05 02:00:00,Instagram,Video,1538,9621,537,709,7.065669700910273
2024-11-05 03:00:00,Twitter,Text,182577,623,1182,2530,0.023743406891338997
2024-11-05 04:00:00,LinkedIn,Text,16493,3151,3860,185,0.4363063117686291
2024-11-05 05:00:00,LinkedIn,Video,105163,11540,1109,4101,0.1592765516388844
2024-11-05 06:00:00,Instagram,Text,17896,12231,265,856,0.7460885113991953
2024-11-05 07:00:00,LinkedIn,Image,73534,8319,2727,4329,0.2090869529741344
2024-11-05 08:00:00,Instagram,Video,105047,5151,2973,1332,0.09001684960065494
2024-11-05 09:00:00,Instagram,Text,3789,2355,2351,2213,1.8260754816574294
2024-11-05 10:00:00,Twitter,Image,114024,9475,2913,4577,0.1487844664281204
2024-11-05 11:00:00,Instagram,Video,179383,11250,1126,827,0.07360229230194612
2024-11-05 12:00:00,LinkedIn,Image,124514,12723,3638,562,0.13591242751819071
2024-11-05 13:00:00,Twitter,Text,36324,12596,1729,1553,0.43712146239400945
2024-11-05 14:00:00,Instagram,Text,194090,10687,3598,2062,0.08422381369467773
2024-11-05 15:00:00,Instagram,Video,32407,10388,820,1317,0.3864905730243466
2024-11-05 16:00:00,Twitter,Video,18641,9818,1559,4298,0.8408883643581353
2024-11-05 17:00:00,Twitter,Text,176075,12501,1801,515,0.08415163992616782
2024-11-05 18:00:00,LinkedIn,Text,94146,13562,3938,1068,0.19722558579228008
2024-11-05 19:00:00,Instagram,Text,53822,2475,2733,2308,0.13964549812344396
2024-11-05 20:00:00,Twitter,Image,114938,9481,670,1199,0.09874889070629383
2024-11-05 21:00:00,LinkedIn,Image,86851,11474,1373,154,0.14969315264072952
2024-11-05 22:00:00,Twitter,Text,115002,4031,501,3450,0.06940748856541626
2024-11-05 23:00:00,Instagram,Image,149189,9379,1827,271,0.07692926422189303
2024-11-06 00:00:00,Twitter,Text,26299,14679,2847,3630,0.8044412335069775
2024-11-06 01:00:00,Twitter,Text,25041,2797,953,3732,0.2987899844255421
2024-11-06 02:00:00,Twitter,Video,184729,11183,158,3107,0.07821186711344727
2024-11-06 03:00:00,Instagram,Text,21266,14316,1771,3823,0.9362362456503339
2024-11-06 04:00:00,Twitter,Video,133611,1214,2221,3981,0.055504412061881135
2024-11-06 05:00:00,Instagram,Video,93116,11101,510,1312,0.13878388246917822
2024-11-06 06:00:00,Instagram,Video,157904,8470,3714,956,0.08321511804640794
2024-11-06 07:00:00,Instagram,Video,113142,7104,1448,773,0.08241855367591168
2024-11-06 08:00:00,Twitter,Text,109457,10891,966,1609,0.12302548032560731
2024-11-06 09:00:00,Instagram,Video,87721,7529,1273,2123,0.12454258387387285
2024-11-06 10:00:00,Instagram,Video,127399,8418,1164,4876,0.11348597712697901
2024-11-06 11:00:00,Twitter,Text,106164,10520,1727,777,0.12267812064353265
2024-11-06 12:00:00,Twitter,Text,104969,8407,1333,3172,0.12300774514380436
2024-11-06 13:00:00,LinkedIn,Video,178244,12937,1222,2021,0.0907744440205561
2024-11-06 14:00:00,Instagram,Image,25402,12816,1978,1958,0.6594756318400126
2024-11-06 15:00:00,LinkedIn,Video,168373,4413,2668,1614,0.05164129640738123
2024-11-06 16:00:00,Twitter,Text,190176,6920,2971,3113,0.06837876493353526
2024-11-06 17:00:00,LinkedIn,Text,171513,11459,527,4049,0.09349145545818684
2024-11-06 18:00:00,LinkedIn,Image,63127,11956,1655,4927,0.29366198298667767
2024-11-06 19:00:00,Instagram,Image,92361,10015,165,1575,0.12727233356070203
2024-11-06 20:00:00,LinkedIn,Text,193631,9350,2442,2318,0.0728705630813248
2024-11-06 21:00:00,Instagram,Video,116244,4617,2393,3971,0.09446509067134648
2024-11-06 22:00:00,LinkedIn,Video,70571,4074,536,2329,0.09832650805571694
2024-11-06 23:00:00,Twitter,Video,4315,8191,3835,168,2.8259559675550405
2024-11-07 00:00:00,Twitter,Video,192776,1672,2970,3810,0.04384363198738432
2024-11-07 01:00:00,Instagram,Image,47646,1962,1239,3630,0.14336985266339253
2024-11-07 02:00:00,Instagram,Image,86879,10393,3856,3953,0.20950977796705764
2024-11-07 03:00:00,LinkedIn,Image,78735,12088,533,2521,0.1923159966977837
2024-11-07 04:00:00,LinkedIn,Image,163571,401,274,2464,0.019190443293737886
2024-11-07 05:00:00,LinkedIn,Text,172856,3081,3090,2994,0.05302101170916833
2024-11-07 06:00:00,Twitter,Text,91459,1590,2944,3816,0.09129773997091593
2024-11-07 07:00:00,Twitter,Video,9370,9490,2766,1978,1.519103521878335
2024-11-07 08:00:00,Instagram,Text,195464,10824,3571,200,0.0746684811525396
2024-11-07 09:00:00,LinkedIn,Text,92845,12821,635,3031,0.17757552910765254
2024-11-07 10:00:00,Twitter,Image,52527,12248,2682,4216,0.36449825803872293
2024-11-07 11:00:00,LinkedIn,Text,71006,4356,510,2412,0.10249838041855618
2024-11-07 12:00:00,Twitter,Video,174615,14690,1229,3548,0.11148526758869513
2024-11-07 13:00:00,LinkedIn,Image,6318,6244,2931,2843,1.9021842355175689
2024-11-07 14:00:00,LinkedIn,Image,37256,8005,1221,2462,0.3137212797938587
2024-11-07 15:00:00,Instagram,Video,63434,11299,3709,886,0.2505596367878425
2024-11-07 16:00:00,Instagram,Image,190110,2812,3655,2638,0.04789332491715323
2024-11-07 17:00:00,Instagram,Image,177437,10916,2381,2304,0.08792416463308103
2024-11-07 18:00:00,Twitter,Text,89619,3798,2610,3356,0.10895011102556378
2024-11-07 19:00:00,LinkedIn,Video,146801,8361,1520,724,0.07224065231163275
2024-11-07 20:00:00,Twitter,Video,174648,14390,3809,890,0.1092998488388072
2024-11-07 21:00:00,Twitter,Text,9435,7973,3131,4061,1.6073131955484896
2024-11-07 22:00:00,LinkedIn,Text,166095,6334,1372,2572,0.06188024925494446
2024-11-07 23:00:00,Twitter,Video,100658,6706,1169,4636,0.12429215760297244
2024-11-08 00:00:00,Twitter,Text,32258,6027,2076,373,0.262756525513051
2024-11-08 01:00:00,Instagram,Video,28448,5616,1868,4718,0.42892294713160856
2024-11-08 02:00:00,Twitter,Video,132619,12878,3543,4368,0.1567573273814461
2024-11-08 03:00:00,LinkedIn,Video,4017,1958,2385,3528,1.9594224545680856
2024-11-08 04:00:00,Instagram,Video,25748,157,2888,4184,0.2807596706540314
2024-11-08 05:00:00,Twitter,Video,82300,8139,1548,4626,0.17391251518833536
2024-11-08 06:00:00,Twitter,Video,183445,10257,2350,3529,0.08796096922783396
2024-11-08 07:00:00,LinkedIn,Image,182517,14009,3295,4012,0.11678912101338505
2024-11-08 08:00:00,LinkedIn,Image,191995,7956,1350,4347,0.07111122685486601
2024-11-08 09:00:00,LinkedIn,Video,139088,13921,532,2500,0.12188686299321293
2024-11-08 10:00:00,Twitter,Video,142051,6158,3452,1994,0.08168897086257752
2024-11-08 11:00:00,LinkedIn,Text,6084,14434,1702,1908,2.965811965811966
2024-11-08 12:00:00,Twitter,Image,159482,1520,3531,2908,0.049905318468541904
2024-11-08 13:00:00,LinkedIn,Text,142360,11362,924,2461,0.10358949143017701
2024-11-08 14:00:00,LinkedIn,Image,154011,6034,1059,1050,0.05287284674471304
2024-11-08 15:00:00,Twitter,Text,16029,9109,1024,2450,0.7850146609270697
2024-11-08 16:00:00,LinkedIn,Video,11395,14459,957,3500,1.6600263273365512
2024-11-08 17:00:00,LinkedIn,Image,67534,11088,1935,119,0.19459827642372732
2024-11-08 18:00:00,Twitter,Video,135007,920,2768,2838,0.048338234313776325
2024-11-08 19:00:00,LinkedIn,Image,169751,2898,2681,1147,0.03962274154496881
2024-11-08 20:00:00,Instagram,Video,90285,12872,3180,234,0.18038433848369054
2024-11-08 21:00:00,Instagram,Image,194255,1031,1821,2229,0.026156340892126328
2024-11-08 22:00:00,Instagram,Text,8114,10814,785,1737,1.6435789992605374
2024-11-08 23:00:00,LinkedIn,Text,151583,2888,2682,2317,0.05203090056272801
2024-11-09 00:00:00,Twitter,Video,10787,9628,2701,1135,1.2481690924260684
2024-11-09 01:00:00,Instagram,Video,66714,6625,2225,639,0.14223401385016637
2024-11-09 02:00:00,LinkedIn,Text,125301,2257,2760,1168,0.049361138378783885
2024-11-09 03:00:00,Twitter,Text,159167,5679,3468,3782,0.08122914925832617
2024-11-09 04:00:00,LinkedIn,Image,188437,14215,770,1785,0.08899526101561796
2024-11-09 05:00:00,Instagram,Video,168450,3975,852,3156,0.04739091718610864
2024-11-09 06:00:00,Twitter,Text,36589,8066,768,152,0.2455929377681817
2024-11-09 07:00:00,Instagram,Text,31447,1299,1382,2621,0.168601138423379
2024-11-09 08:00:00,LinkedIn,Text,59623,11415,3623,1838,0.28304513358938665
2024-11-09 09:00:00,LinkedIn,Image,28448,13060,2775,589,0.577334083239595
2024-11-09 10:00:00,Twitter,Text,68675,3947,1979,3932,0.14354568620313068
2024-11-09 11:00:00,Instagram,Text,76214,6378,2335,4395,0.17198939827328313
2024-11-09 12:00:00,LinkedIn,Text,194527,7799,1328,705,0.0505431122671917
