tenure,plan,monthly_fee,data_gb,call_minutes,complaints,revenue,churn
24,Basic,32.86843438418441,14.528118043269982,155.2085061274969,1,788.8424252204259,0
65,Standard,44.11378514793177,19.93171105156163,471.51602022287295,2,2867.396034615565,0
65,Premium,64.50961655919595,31.74051514751746,73.7025305067938,4,4193.1250763477365,0
49,Premium,37.26775766458482,4.997719456341662,508.69063760466344,1,1826.1201255646563,0
29,Standard,87.22311466012737,9.291842750352275,995.468420551429,1,2529.4703251436936,0
71,Basic,75.53697249635707,24.593138265839762,409.8717287812889,0,5363.125047241352,0
61,Basic,25.922630117724776,9.208348372981337,667.9629925980526,1,1581.2804371812113,0
35,Standard,12.29352751974796,18.76306685739906,215.35751530520488,1,430.27346319117856,0
44,Basic,50.19794532582419,13.74670589231948,404.6948418582333,3,2208.7095943362647,0
42,Standard,74.02659960723432,42.21240511921155,739.1344641198899,3,3109.1171835038413,0
29,Basic,89.12872848173993,34.84154725247302,169.52240235899325,2,2584.733125970458,0
62,Basic,116.42051686229004,19.98617608947002,538.5523967274312,2,7218.072045461982,0
59,Premium,94.76942449420156,33.317089453203174,71.2059467609196,1,5591.396045157892,0
19,Premium,99.91917382816013,8.167236052526857,110.2099440123313,3,1898.4643027350423,0
28,Premium,92.10550508391357,22.27517380985741,789.6416602495358,2,2578.95414234958,0
18,Standard,32.14625747037796,46.98750388690165,462.1275928475124,0,578.6326344668033,0
66,Premium,81.9661973460807,49.24490874028256,878.3108751650166,2,5409.769024841326,0
40,Basic,30.20477312318945,45.32571883182888,546.0014834482743,1,1208.190924927578,0
43,Basic,90.5746389572752,5.173230754610709,520.1198572911285,1,3894.7094751628333,0
62,Standard,24.20768594075425,15.297902910881323,454.4288149641048,1,1500.8765283267635,0
44,Standard,60.486639499833004,19.104254820897815,996.3976738902606,2,2661.4121379926523,0
23,Basic,94.98239612310208,21.79905273582422,816.2418948322818,1,2184.595110831348,0
43,Basic,20.54129008745224,19.366444930343846,979.8838226324967,1,883.2754737604463,0
63,Standard,17.47249489897979,46.358526683152434,794.6239077014216,3,1100.7671786357269,0
68,Premium,45.34656817123877,32.39370937265147,740.9327646781123,5,3083.5666356442366,0
47,Premium,73.54045860458262,27.129906637387492,296.91725461484907,1,3456.4015544153835,0
48,Premium,67.9016857531744,26.82644772365052,395.9001810125101,1,3259.2809161523714,0
26,Premium,21.33499134185554,28.490505392863895,964.2942185102914,0,554.709774888244,0
52,Standard,79.02827157039475,2.555985711407267,759.2006424832948,1,4109.470121660527,0
28,Premium,49.43699419919384,3.2296379950594885,130.89326145496403,0,1384.2358375774274,0
37,Standard,57.9163549076952,27.49237841296746,485.00682856311806,1,2142.9051315847223,0
50,Basic,114.50725598256057,44.34012774599527,784.3072223773308,0,5725.362799128028,0
53,Premium,30.22294717379032,31.768644253341492,79.78653995904325,3,1601.816200210887,0
8,Basic,27.28358775984704,38.800714504507,209.1390967475377,3,218.26870207877633,0
54,Premium,61.007629309289904,39.592124652561495,987.5030557240609,1,3294.411982701655,0
53,Basic,42.13023766699049,39.21420335319047,665.9415503826884,2,2232.902596350496,0
15,Standard,13.0047813993225,8.140436152099516,622.7615876669945,1,195.0717209898375,0
55,Basic,109.47769852594375,45.72464001556053,615.9087762235048,2,6021.273418926907,0
33,Premium,46.97251188522637,8.714908852923887,135.81273547684503,0,1550.0928922124701,0
22,Standard,72.60777166740743,28.800766871975835,897.9841330218155,4,1597.3709766829636,0
40,Premium,92.45597856103848,5.924602056559655,710.2011820740549,0,3698.239142441539,0
17,Standard,68.46578942588715,28.171483500822525,791.2632570994782,0,1163.9184202400816,0
1,Standard,82.51030510921998,25.406896394889557,554.8969171288805,4,82.51030510921998,1
63,Basic,103.76016693579213,17.44585607339435,213.9884162611186,2,6536.890516954904,0
35,Standard,94.9657269558973,49.3627090398775,782.342703586033,1,3323.8004434564054,0
32,Premium,36.45943476412299,11.53019187121504,586.7443419253004,1,1166.7019124519356,0
57,Standard,75.48333065310268,33.14451201400795,796.7029139362303,0,4302.549847226853,0
29,Premium,66.78043242771406,32.90837015892414,591.3828839025214,0,1936.6325404037077,0
61,Basic,70.53975729013457,32.339086008047424,920.707691467014,2,4302.925194698209,0
62,Standard,19.755727748373253,47.46617599096345,548.1531623357992,3,1224.8551203991417,0
10,Basic,87.61028006332666,21.676872718142352,350.1101596540163,2,876.1028006332665,0
35,Standard,20.12979913947742,49.27147309092841,730.3146405227366,0,704.5429698817097,0
68,Basic,45.27898729485969,5.140099386602648,136.42381671059212,2,3078.971136050459,0
7,Standard,20.889103378499158,7.239906749629061,225.10473318877555,3,146.2237236494941,0
11,Standard,13.812629048488388,16.95207438687958,739.1918985337418,0,151.93891953337226,0
12,Basic,25.904826746217477,20.57529303245111,806.7457048707989,3,310.8579209546097,0
52,Basic,49.49465812739768,13.162319054184243,407.7202314742692,0,2573.722222624679,0
16,Standard,72.1164237436132,23.665115858173536,943.5647876285324,4,1153.8627798978112,0
45,Premium,50.400455724835375,31.53397074279152,458.56150009657665,2,2268.0205076175916,0
56,Standard,62.83713296894874,40.15487158029668,959.1281766562727,1,3518.8794462611295,0
64,Premium,42.96567139291104,32.17422730088816,347.19090486507014,3,2749.8029691463066,0
71,Premium,52.27611918583973,17.994488658660877,866.4535682118111,0,3711.604462194621,0
6,Basic,11.276419788257778,14.530915609328286,331.1996920550691,1,67.65851872954667,0
33,Basic,71.01000318516833,14.421960530139025,884.417976674691,3,2343.330105110555,0
12,Basic,83.45484994085533,25.22148384697579,988.7723623209309,0,1001.4581992902639,0
49,Standard,55.4162492262486,3.2394578145151933,310.94537752308423,2,2715.3962120861815,0
71,Premium,39.37513956314265,25.72173713204704,306.73054769622524,3,2795.6349089831283,0
58,Standard,32.1099947680657,22.77954795600036,95.15562468737055,1,1862.3796965478105,0
41,Premium,68.96685262723528,26.09468410852716,121.98339575779966,0,2827.6409577166464,0
59,Basic,33.055894242423165,41.360389634226436,998.5992627605596,2,1950.2977603029667,0
14,Premium,51.00583111776257,49.91736786999588,185.86288128001874,0,714.081635648676,0
22,Standard,86.91717139477184,30.799741059711938,565.0990480207857,2,1912.1777706849805,0
44,Premium,27.49875935185657,5.460063192852192,199.01772526804314,0,1209.945411481689,0
12,Standard,103.78866093019846,38.56665020121542,87.57523293081081,2,1245.4639311623814,0
64,Basic,107.81627529985816,8.309384422979798,579.0753919888036,0,6900.241619190922,0
13,Basic,110.11164733531233,3.9675634463774876,242.03113623170142,3,1431.4514153590603,0
37,Premium,112.37950467288155,34.63923539899245,894.0362463879508,0,4158.0416728966175,0
3,Standard,57.83641712099572,16.117767306499893,910.554415194621,3,173.50925136298716,0
28,Standard,29.629399100172982,13.012539532205208,486.7493901449917,1,829.6231748048435,0
53,Standard,39.21214163544721,34.556320512560376,457.94874457282265,1,2078.243506678702,0
52,Basic,66.98138894348364,34.73880066686897,749.4045753538081,2,3483.032225061149,0
71,Basic,70.77378730874027,38.11896575012135,251.8524407912511,1,5024.938898920559,0
67,Premium,105.32755557444949,26.264034846372446,641.3212825481235,1,7056.946223488116,0
17,Basic,10.636716359675532,19.446461321393766,383.9031851260591,0,180.82417811448403,0
64,Standard,73.81800130564514,2.921833853979856,721.1512430394282,2,4724.352083561289,0
24,Premium,86.64545824585143,7.806872889294578,464.1577046855026,0,2079.490997900434,0
18,Premium,56.89051704986686,7.788645669205128,793.8282338338715,2,1024.0293068976034,0
29,Standard,84.00088894615348,46.78093554041662,847.7523818953309,0,2436.025779438451,0
51,Premium,75.51039883405869,1.796660178377906,122.09404926948415,1,3851.030340536993,0
19,Standard,44.188606663834335,45.648183661417384,640.843365991874,5,839.5835266128523,0
51,Standard,26.80130095226117,41.03702396399945,177.68802463101812,1,1366.8663485653196,0
56,Basic,60.67403650219099,32.385213772143814,325.3554361582856,4,3397.7460441226954,0
15,Standard,35.45112931156723,9.976745937511312,558.1397616318837,0,531.7669396735084,0
70,Premium,109.29405749959548,26.73699815101603,126.89720730660201,3,7650.584024971684,0
49,Premium,104.91956599288497,36.06702635246421,249.90549912213234,1,5141.058733651364,0
56,Basic,24.49088368274284,39.042612941171186,718.7473950843837,1,1371.489486233599,0
33,Standard,108.14067443665252,1.978505389653912,525.0376920563182,0,3568.6422564095333,0
42,Basic,62.47405092406792,38.84666636360381,696.5245198644711,2,2623.9101388108525,0
60,Premium,78.31284706326231,6.740628129711656,780.5572847378091,2,4698.770823795739,0
56,Basic,68.9244970806777,11.821183538074736,693.2195016989617,2,3859.7718365179508,0
26,Premium,63.03913202882466,31.798832388338855,983.861371765835,0,1639.0174327494412,0
4,Basic,73.23483355732631,4.010211832284732,67.98500289259128,2,292.93933422930525,0
41,Premium,86.6136213652498,29.593323823762073,904.7893930162417,2,3551.158475975242,0
55,Premium,16.34655277914419,11.89634990163187,885.7119072376569,4,899.0604028529305,0
38,Premium,56.34376026399003,4.222084474972688,162.6866280141491,2,2141.062890031621,0
48,Basic,96.8836984620058,42.33178889145458,974.1989444396813,0,4650.417526176278,0
42,Standard,42.78253021628812,15.587896126165512,593.2378972716822,2,1796.866269084101,0
11,Basic,77.680898404585,33.87861725563651,191.177319233138,1,854.489882450435,0
52,Premium,14.283142174847935,24.466575054859934,927.815470319018,2,742.7233930920926,0
10,Standard,25.471908734543348,35.93943653039166,183.7843839933506,1,254.71908734543348,0
2,Basic,60.298262107652874,12.676904831847548,614.2514640328508,2,120.59652421530575,0
36,Basic,59.31466206942373,17.600824141852055,937.8675905561628,0,2135.3278344992545,0
11,Standard,32.777544480705544,2.5935076877841143,322.02466341711516,4,360.55298928776097,1
51,Premium,46.69641773097287,11.568797659980108,240.56830889634801,2,2381.5173042796164,0
20,Standard,70.55512000655398,18.660962465656702,958.9068127276913,0,1411.1024001310795,0
50,Basic,57.2163940353466,24.11769646078253,785.0388695069576,1,2860.81970176733,0
31,Premium,83.05272473186474,21.169769278561006,560.3951739983877,2,2574.634466687807,0
30,Standard,24.18179919585697,44.54793474766414,138.85008480413487,1,725.4539758757091,0
25,Premium,115.17753577546844,28.26731460497806,423.26988475630384,1,2879.438394386711,0
37,Premium,54.680342454356484,45.527952176222286,956.612825015164,1,2023.1726708111898,0
10,Premium,87.34198945115625,23.14150316362935,965.8430822030105,3,873.4198945115625,0
28,Basic,19.388591307005136,36.490854961674515,813.9305200170585,1,542.8805565961438,0
30,Standard,55.13893552266312,29.10775633146277,94.7914615473188,4,1654.1680656798935,0
4,Standard,118.26473933393453,9.786908409520754,357.2640532861246,1,473.0589573357381,0
42,Premium,115.96408143689197,17.941369532434702,385.1957343155369,1,4870.491420349463,0
52,Premium,95.30372412317625,31.17241595396494,487.16556750971915,1,4955.793654405165,0
20,Premium,41.800906598201394,34.20702646357533,744.8144578900709,2,836.0181319640278,0
29,Premium,55.19078147965821,46.97661455530642,938.2987125883062,0,1600.5326629100882,0
20,Standard,46.43811357083152,14.105519327226105,632.2878925657257,1,928.7622714166304,0
13,Basic,15.547377795153082,6.292121990875068,54.33347492211694,3,202.11591133699005,0
69,Standard,67.21398508325416,20.55724531801359,501.96329929343074,0,4637.764970744537,0
29,Standard,52.14591593967343,22.41070239351499,870.2142029954613,1,1512.2315622505294,0
40,Basic,94.36886842664889,25.085946819699537,922.9407986825141,2,3774.7547370659554,0
1,Basic,114.13771907505632,44.301566934399276,703.022414795349,2,114.13771907505632,0
67,Standard,20.839865073219066,11.582454040086974,595.7387085567817,1,1396.2709599056775,0
6,Standard,47.425146114880754,40.47131466929243,109.74103275819265,2,284.5508766892845,0
68,Basic,69.80308417866368,5.500789158496943,961.3707475282085,0,4746.609724149131,0
21,Basic,13.394354966834996,26.747645265119697,409.00689582195116,1,281.28145430353493,0
29,Basic,110.83547343561997,26.695524169905998,65.75280437126466,2,3214.228729632979,0
71,Premium,117.09834945242696,33.20434705695536,612.2554845591516,6,8313.982811122314,0
49,Standard,107.85166852500936,4.505407684527238,138.6008811678828,2,5284.731757725459,0
25,Basic,100.86201921789053,29.57192276413831,320.9208258028562,4,2521.5504804472635,0
57,Basic,21.144527778825903,46.99475310320111,857.4286951704628,1,1205.2380833930765,0
41,Standard,20.8799461494567,10.115612307291046,939.5837981921441,0,856.0777921277247,0
28,Basic,37.993792435059824,38.38865016771261,251.0901131550454,1,1063.826188181675,0
63,Premium,104.09783978923824,25.28494165973165,542.8581538093551,1,6558.1639067220085,0
58,Basic,80.54403613445288,16.440996091511337,588.7235243645439,0,4671.554095798267,0
62,Premium,28.95268567384578,33.23036412391237,637.4611665076396,3,1795.0665117784386,0
10,Standard,48.01801070276133,23.636708228621636,183.98099572438764,0,480.1801070276133,0
22,Premium,43.87424867637628,21.523115056550242,107.31206395715984,3,965.2334708802782,0
54,Standard,53.561676279036185,21.85890414312101,840.2507986450557,4,2892.330519067954,0
31,Standard,89.8689869091219,47.28636316341455,177.76610572666053,0,2785.938594182779,0
66,Premium,99.61404333852425,47.2597989534994,786.4782743848174,2,6574.526860342601,0
28,Basic,106.74349006791131,21.23952769739734,248.73050118558768,2,2988.8177219015165,0
12,Premium,107.59283018890395,20.310292368166284,505.56557092570046,3,1291.1139622668475,0
12,Premium,99.60810053844843,49.58322174084189,79.2738129141347,3,1195.2972064613812,0
38,Premium,110.55945732791302,21.838518301725195,524.5640786524807,2,4201.259378460695,0
65,Standard,22.964333535891228,32.472124085343665,120.21028744241076,1,1492.6816798329298,0
57,Premium,45.3266760772673,38.54700384255185,961.7808908479199,2,2583.620536404236,0
16,Standard,101.72642165971014,44.784782196836694,816.5265158893984,4,1627.6227465553623,0
59,Basic,23.57175165788056,27.80379152227695,281.802506038695,0,1390.733347814953,0
12,Premium,25.842096866522123,33.2682268562931,749.4751765150181,0,310.10516239826546,0
45,Standard,10.02379657763824,46.976620477742,858.5984084311175,0,451.0708459937208,0
36,Premium,112.21816277634919,3.020957013465805,682.5560976477492,2,4039.853859948571,0
17,Standard,76.3443856485131,27.77777779720952,938.2179895857922,2,1297.8545560247226,0
27,Standard,71.68052564547044,33.27251633487548,771.2718496968208,1,1935.374192427702,0
26,Standard,77.0753987431346,1.2898436620211144,486.6650344311951,0,2003.9603673214997,0
26,Premium,71.4932508113734,39.40391706763479,54.004563250164665,2,1858.8245210957084,0
29,Standard,46.13938754202284,42.991853159694564,627.3914749729956,2,1338.0422387186622,0
32,Basic,96.98044519527005,39.46670148748168,380.0646598159676,2,3103.3742462486416,0
20,Standard,51.59272706930217,4.4631580845312975,121.03842215512314,1,1031.8545413860434,0
67,Basic,41.06938089521292,5.980766967802796,611.6308538141257,1,2751.648519979266,0
48,Premium,94.55840210527036,35.9737785677449,459.416561611683,1,4538.803301052977,0
37,Premium,66.35104188520067,49.92044598421696,614.3007681829187,1,2454.9885497524247,0
59,Standard,28.763637383908964,6.25953932283397,195.90734032441745,2,1697.054605650629,0
52,Standard,16.686358040344416,32.609820162583006,556.5276501827591,2,867.6906180979097,0
5,Basic,103.23763836444702,42.79367732699531,521.4352609522145,2,516.1881918222351,0
54,Standard,91.50050669470389,20.833524565819154,463.3133957413651,1,4941.0273615140095,0
51,Basic,24.8604310787087,41.02495752708161,160.62941399036424,1,1267.8819850141438,0
30,Basic,30.738446863619863,29.22301423823198,302.240782764964,2,922.1534059085959,0
52,Basic,35.461478634332465,38.23445654090767,311.51898042089175,1,1843.9968889852883,0
17,Basic,62.20367240465556,31.712463888104978,149.3271231826605,0,1057.4624308791447,0
6,Basic,56.44411070937262,15.227899191496357,444.94708180331963,4,338.6646642562357,1
58,Premium,47.65691378846857,24.724893369918483,827.989372921282,1,2764.100999731177,0
36,Premium,19.827040528776237,7.198764862619338,822.6627875200712,3,713.7734590359446,0
3,Premium,42.45271283243029,10.955151704661553,954.2471263243474,2,127.35813849729087,0
48,Standard,48.755823947814285,6.458115475116742,212.82681140514106,1,2340.2795494950856,0
21,Basic,64.82380904413961,25.09864806517593,87.40922406987497,1,1361.2999899269319,0
28,Standard,46.18219306865248,11.598176997900698,829.1005970004815,1,1293.1014059222694,0
46,Standard,98.3014522082798,13.783047814030045,396.61916890901756,2,4521.866801580871,0
64,Premium,68.85390385141726,21.692470000278643,440.7692582753074,1,4406.6498464907045,0
18,Premium,15.713925676308527,9.574292234276198,197.14135085941217,2,282.8506621735535,0
45,Standard,20.541244702552746,46.28677713216394,543.367277855388,2,924.3560116148735,0
33,Standard,19.334974079968674,40.42026616745726,335.8410732039637,1,638.0541446389662,0
29,Basic,58.28027456605374,37.52215458575747,120.44813125186865,3,1690.1279624155584,0
48,Standard,40.761991259923036,8.31498987384525,938.7140233089943,1,1956.5755804763057,0
60,Standard,115.78805703793542,38.357101182808066,448.5080239988182,2,6947.283422276125,0
6,Premium,83.57369696214289,34.011280738947825,871.8033473099878,2,501.44218177285734,0
52,Standard,22.498678376450925,10.527849660525074,733.9366405223494,1,1169.9312755754481,0
19,Premium,57.69496622974228,21.660819089468987,907.0805013852115,0,1096.2043583651032,0
23,Standard,114.50885268541053,37.62482303560123,111.52426035872823,4,2633.703611764442,0
52,Standard,53.52619007142732,13.111370543236418,172.96476106460517,1,2783.3618837142208,0
43,Premium,58.55419807282257,37.93077228755096,866.2098232924046,2,2517.8305171313705,0
2,Premium,22.271494553368832,36.141199477591265,787.4463559818859,3,44.542989106737664,0
51,Premium,104.62084417112058,17.76910392963391,198.96884059846025,2,5335.66305272715,0
57,Premium,50.90481421194915,22.94035535592046,731.6900413434616,1,2901.5744100811016,0
52,Premium,10.4978604544297,24.00370106835047,286.7400864160361,1,545.8887436303444,0
32,Standard,56.93925343843568,46.27788152402009,915.761423689661,0,1822.0561100299417,0
46,Basic,70.47777719024266,23.638720304278795,846.2945260528566,2,3241.9777507511626,0
56,Premium,116.15759069646684,14.201033463214104,223.25227322319145,2,6504.825079002143,0
68,Basic,49.198447233715456,14.362892386683788,666.4384938364706,0,3345.494411892651,0
26,Standard,19.931645137022173,39.790535948130454,294.00841936063944,1,518.2227735625765,0
51,Premium,42.63574592905462,17.340967346274446,531.3539301893529,2,2174.4230423817858,0
55,Basic,105.02421779326127,49.10756784142237,825.9312159996102,1,5776.33197862937,0
43,Standard,62.72522190022696,27.039942126794102,758.9040658018401,0,2697.1845417097593,0
17,Premium,25.613866922993555,20.060050167391005,240.35537510167217,2,435.43573769089045,0
16,Basic,37.04770826475497,45.52776333988144,250.3528518795788,2,592.7633322360795,0
39,Standard,106.64317916442211,2.0948633168892346,631.1499328687244,0,4159.083987412462,0
55,Premium,95.38980280594352,6.5035932626920605,931.5215516248228,0,5246.439154326894,0
45,Premium,65.68882006173315,1.0763565724480864,306.4371775888121,0,2955.996902777992,0
39,Standard,59.56409202412087,25.427043215727693,916.2481485841614,3,2322.9995889407137,0
5,Basic,109.89503248727627,41.67419325375513,56.06001931092661,0,549.4751624363813,0
40,Premium,85.35360104946186,47.65135742918007,620.5565597516056,3,3414.1440419784744,0
46,Basic,76.02170855230884,6.418380235682171,504.5920128149303,2,3496.9985934062065,0
64,Standard,45.58305097007793,22.945350688027307,598.4709997762701,0,2917.3152620849874,0
58,Standard,98.0149710996332,14.298264564632877,263.3632766792974,2,5684.868323778725,0
3,Basic,48.43525293165888,7.757375226149407,543.5591399174306,1,145.30575879497664,0
16,Standard,44.15114871313648,23.035552285221453,708.1803110982851,2,706.4183794101837,0
70,Premium,58.704128282399004,10.768842999610595,199.08968233496623,3,4109.28897976793,0
17,Basic,87.77956783847121,22.09837274209351,508.0351213343841,2,1492.2526532540105,0
20,Basic,44.73197533525059,16.000249718834507,754.3242598103104,1,894.6395067050117,0
34,Basic,24.12826998094289,41.800585146937905,565.168105468687,2,820.3611793520582,0
49,Premium,13.763804686034629,10.246301674067881,467.61196428267806,1,674.4264296156967,0
41,Basic,86.85355288568482,20.99516954465765,288.0661823668653,1,3560.9956683130777,0
35,Standard,110.14791310994839,14.484646580788791,227.97471335148262,1,3855.176958848194,0
60,Basic,65.19326284735413,42.32254515687845,99.10385695791928,3,3911.595770841248,0
22,Basic,104.3027309482368,20.471195819088287,447.9823693088967,4,2294.6600808612097,0
63,Standard,14.176652057936607,20.56372870834312,588.1117642459058,1,893.1290796500062,0
40,Standard,109.42773404362006,48.95350730308802,865.4047127028362,1,4377.109361744802,0
34,Standard,33.029762215855314,11.267677698388201,616.7393305846466,0,1123.0119153390806,0
7,Premium,45.46329678820705,22.356969429660392,432.864048954364,2,318.24307751744936,0
32,Standard,41.518796167681856,20.37327312412346,523.7819473370547,1,1328.6014773658194,0
40,Standard,92.8814565565523,46.15131126977288,791.2498722542633,2,3715.2582622620916,0
68,Standard,15.714410212744362,30.37115328075437,777.4966889907774,0,1068.5798944666167,0
62,Basic,31.70275091098521,38.80349494435857,513.120290069171,3,1965.570556481083,0
29,Basic,64.05244234455759,40.0589884943802,546.1955660490803,0,1857.52082799217,0
64,Standard,52.364131790387354,20.446565075053627,582.2598462004003,2,3351.3044345847907,0
26,Basic,54.03822514216779,16.647185398035013,786.0946454132417,2,1404.9938536963625,0
48,Standard,112.59329291168629,42.19526484155527,957.276230531924,1,5404.478059760942,0
39,Basic,33.08744544428829,4.83294335131335,999.3374320928708,2,1290.4103723272433,0
50,Premium,15.364579631154168,11.610570807081544,400.95852468213155,0,768.2289815577084,0
25,Premium,102.26565902884339,49.160380559863064,354.5534113639556,0,2556.6414757210846,0
38,Standard,116.59281452275228,39.52118726151936,361.44272438840403,1,4430.526951864586,0
23,Premium,35.3799789713429,17.678756529289075,377.9197680547287,3,813.7395163408867,0
34,Premium,48.35064738272853,7.983046469854304,667.6393429790066,1,1643.92201101277,0
60,Standard,10.95536669810015,20.486598190113675,669.797584570043,1,657.322001886009,0
7,Standard,41.17633495343969,7.48115469578745,559.6850032145575,0,288.2343446740779,0
39,Basic,13.965017864793962,6.592194648874342,770.1551270829864,1,544.6356967269645,0
45,Basic,21.35020978809426,31.656887310077135,57.89765600354287,0,960.7594404642417,0
23,Basic,67.49392865589616,13.956757041956276,103.15211579656389,0,1552.3603590856117,0
59,Standard,35.3287997786683,27.984566565383325,721.6784172812884,0,2084.3991869414294,0
13,Standard,26.838412734758272,36.35315231157233,756.1787046164006,1,348.89936555185756,0
54,Standard,65.82660657434343,33.45198412346484,275.21728187621005,3,3554.636755014545,0
58,Basic,86.60594454255946,47.64208690681664,790.094393256863,1,5023.144783468449,0
25,Standard,44.77613326409116,29.73910267273326,298.33479863922344,5,1119.403331602279,0
52,Basic,45.294490997800814,12.193260358936001,938.7344928394294,3,2355.3135318856425,0
4,Premium,64.37715919958401,18.196686456997245,110.21367988141117,1,257.50863679833606,0
4,Standard,93.81958092721669,27.629684946585463,755.2335832472297,1,375.27832370886676,0
65,Basic,110.64986310739938,5.745586390256145,175.02483425358926,1,7192.24110198096,0
43,Standard,80.12098631117595,37.87700659494616,892.7954334208624,0,3445.202411380566,0
35,Premium,25.56138235970477,22.36082368361644,310.8422218844041,1,894.6483825896669,0
59,Basic,110.89873835784633,38.106609363580105,676.1291458554987,1,6543.025563112933,0
16,Basic,65.1894360235244,24.818351396837034,312.4208234610214,1,1043.0309763763903,0
47,Standard,56.74574451931388,48.836543402029776,351.32071416192485,2,2667.0499924077526,0
34,Premium,49.40570942529741,11.747676317503965,674.0757798986804,1,1679.794120460112,0
12,Basic,117.2325271438913,13.325018963979565,801.4899484558355,3,1406.7903257266958,0
7,Standard,49.36478076647492,5.136455985305449,859.2746708223481,2,345.5534653653244,0
46,Basic,30.532695718791068,7.991226756461417,718.027456770988,3,1404.504003064389,0
27,Premium,108.48097762848334,38.55148727401526,457.4611485024548,1,2928.98639596905,0
60,Premium,24.619577827209724,34.1362923032112,309.75122534670976,1,1477.1746696325836,0
10,Basic,19.23175533692686,5.482189418381669,798.4003855847986,3,192.31755336926858,0
6,Basic,43.752500679809984,10.004698343746558,105.2689536602404,0,262.5150040788599,0
21,Basic,108.04030531741506,8.461885017457092,226.91053854102776,2,2268.8464116657165,0
26,Premium,67.55839432670908,35.0499530421151,460.3269260218012,2,1756.518252494436,0
17,Premium,94.09930665430137,4.041159892119179,546.3238515675278,2,1599.6882131231234,0
17,Basic,95.1013269172134,9.534800096738849,76.0358534592722,3,1616.7225575926277,0
59,Standard,37.167550618880526,20.94766334207385,222.03530045318368,1,2192.885486513951,0
36,Premium,105.23486764811874,26.811132795663287,503.46644170571034,0,3788.4552353322747,0
13,Basic,75.50658084659777,19.128926663131175,134.20233407256126,1,981.585551005771,0
14,Premium,102.38885452003484,44.565274301954055,285.12972164678513,1,1433.4439632804879,0
37,Premium,105.75921012307754,30.1934887843097,754.7391248749257,0,3913.090774553869,0
4,Premium,26.65168058423412,43.526200659889724,269.06490325552556,6,106.60672233693649,1
11,Premium,60.00717621312272,43.55457374884533,869.0944462480464,2,660.0789383443499,0
62,Standard,20.176423037123058,47.774754979687415,978.9253318076975,1,1250.9382283016296,0
39,Standard,62.48765965102964,34.45080628819729,66.33329126787204,2,2437.0187263901557,0
10,Standard,32.360641477552875,44.00727650819441,418.56641851628683,2,323.6064147755287,0
10,Standard,59.37685284226612,29.66710510441513,872.8874365206253,1,593.7685284226611,0
49,Standard,15.823645427236126,49.6504194808819,791.3269458376652,5,775.3586259345702,0
14,Premium,96.44668921616842,34.06132146731884,799.6440216630535,0,1350.2536490263578,0
6,Premium,37.21022994180664,30.503458175861937,632.2549922005281,0,223.26137965083984,0
23,Premium,100.91740085821029,12.024885734284474,788.3932730821535,1,2321.1002197388366,0
8,Premium,91.07647896835445,31.826914510015175,475.517355235055,1,728.6118317468356,0
46,Basic,107.40926031112262,20.441543539837923,806.262273381523,0,4940.8259743116405,0
35,Premium,104.38393359587049,28.688054311477625,318.61067473712455,1,3653.437675855467,0
44,Standard,38.93889808025018,27.37443343789208,187.7283941284286,2,1713.3115155310081,0
43,Basic,88.05249522373147,23.21608756769188,382.2587151523291,3,3786.257294620453,0
16,Standard,69.58071931281327,3.9383971506346938,635.4824927673562,3,1113.2915090050124,0
42,Premium,107.79601394260074,27.468329375568903,943.0670875705233,1,4527.432585589231,0
60,Standard,12.807587496961741,1.7865074594486625,477.2804148443139,1,768.4552498177045,0
29,Premium,17.814927342686577,31.968628033524567,402.5202518091323,1,516.6328929379107,0
68,Premium,95.06665704375546,5.999468510306131,360.7087426432885,0,6464.532678975371,0
9,Basic,15.63298369785228,33.703686214594754,922.4362961594605,3,140.69685328067052,0
4,Premium,95.050433049372,38.01658496856764,554.7349747470407,2,380.201732197488,0
22,Standard,16.573179566986447,40.60802889796205,61.01349443561709,0,364.6099504737018,0
36,Basic,75.33348875997049,49.80390170214218,952.5026075556638,2,2712.0055953589376,0
16,Premium,85.85449294171458,31.508481238550942,725.765202675527,2,1373.6718870674333,0
48,Premium,95.57826075676246,38.83821810556658,398.0992085124786,0,4587.756516324598,0
55,Standard,104.55743404189514,45.13908435482275,108.6324172211637,4,5750.658872304232,0
48,Basic,93.65208662807598,2.234842273719189,277.3324417337141,2,4495.300158147647,0
57,Premium,84.0967365253366,22.961655859000256,647.0565536408625,1,4793.513981944186,0
66,Standard,76.28222860309836,41.63171445435336,859.4730552736586,2,5034.627087804492,0
70,Basic,51.37379174490032,37.33151883082043,537.8405538807581,0,3596.1654221430226,0
33,Premium,70.8463732253461,8.210671553005241,692.4642840823644,4,2337.9303164364214,0
22,Basic,25.721117551680592,41.17203200796096,155.45623418050002,0,565.864586136973,0
33,Premium,34.93384900227359,17.30228182359524,104.17049911354289,2,1152.8170170750284,0
32,Basic,105.28729680440642,14.502677937712658,325.4571090899001,1,3369.1934977410056,0
33,Basic,59.140245170473904,16.038586879933867,618.1531275821999,1,1951.6280906256388,0
33,Standard,98.89062001397943,37.563418880969465,457.2758372379871,3,3263.3904604613213,0
49,Standard,90.44657666677709,24.939735340228804,544.8771851977051,0,4431.882256672077,0
28,Standard,76.54551363916504,21.415748400943617,812.392657350089,2,2143.274381896621,0
