timestamp,factory,machine,shift,operator_skill,production_units,target_units,defect_rate,downtime_min,energy_kwh,temperature_c,vibration,efficiency_pct,maintenance_flag
2024-11-03 21:00:00,South Plant,Assembler,Night,Junior,47,69,0.0776083242894829,19,99.0377033511585,70.15686435966919,2.686799887354437,68.11594202898551,0
2024-11-03 22:00:00,West Plant,Packer,Day,Mid,70,65,0.01672016256448468,6,97.96199455059804,65.55786801390374,2.6826195452898185,107.6923076923077,0
2024-11-03 23:00:00,West Plant,Packer,Day,Mid,67,67,0.0070812213819164875,8,102.82573787379371,62.67781168312059,4.005375939469138,100.0,0
2024-11-04 00:00:00,West Plant,Assembler,Day,Junior,44,60,0.05455085392116299,8,135.4805536203347,64.11361412411767,2.4272030100602557,73.33333333333333,0
2024-11-04 01:00:00,North Plant,Assembler,Night,Junior,64,71,0.043183681288094064,8,116.85734372149402,68.27388034455795,1.3149912219454374,90.14084507042254,0
2024-11-04 02:00:00,North Plant,Packer,Night,Junior,61,66,0.01917320224020666,14,123.5342447821054,71.83526703154007,3.217245911166357,92.42424242424242,0
2024-11-04 03:00:00,West Plant,Assembler,Day,Mid,51,58,0.07426222728368558,6,124.71927911945873,70.45300942591062,2.612459209086811,87.93103448275862,0
2024-11-04 04:00:00,West Plant,Painter,Day,Junior,60,64,0.03233919028930476,11,116.20480430129811,71.15366652661682,2.0932403413707723,93.75,0
2024-11-04 05:00:00,West Plant,Assembler,Night,Junior,50,72,0.03223252721735707,14,119.00956502780245,66.56209079223366,2.199392302288832,69.44444444444444,0
2024-11-04 06:00:00,North Plant,Packer,Day,Junior,57,73,0.05054606817322215,14,136.4779951739536,71.00214404186607,3.7770889102443794,78.08219178082192,0
2024-11-04 07:00:00,West Plant,Packer,Day,Senior,57,61,0.018463603578483215,11,113.27312446532817,65.04969625509774,3.5924405682560447,93.44262295081968,0
2024-11-04 08:00:00,West Plant,Cutter,Night,Junior,66,66,0.046947800438531785,8,124.29951844380967,67.47409954158128,3.0688925670104634,100.0,0
2024-11-04 09:00:00,South Plant,Painter,Night,Senior,57,65,0.0291188118116143,9,109.74572627813505,69.69057568990554,4.5873660035953625,87.6923076923077,0
2024-11-04 10:00:00,South Plant,Packer,Night,Mid,51,57,0.055600706735375635,4,118.46996793391715,75.98477761625102,2.242938663192655,89.47368421052632,0
2024-11-04 11:00:00,North Plant,Painter,Day,Mid,72,56,0.019816597509315265,9,137.10297928490832,67.00578202306566,2.5523700358187615,128.57142857142858,0
2024-11-04 12:00:00,South Plant,Assembler,Night,Mid,59,56,0.014836953805427627,7,120.05982713350213,70.41639092999095,2.05239485388594,105.35714285714286,0
2024-11-04 13:00:00,South Plant,Packer,Night,Senior,66,56,0.019985101089927397,6,111.08449463641031,62.97141307657157,3.3416112993408436,117.85714285714286,0
2024-11-04 14:00:00,South Plant,Cutter,Night,Junior,54,69,0.07487478612484354,12,135.83664290278372,71.1978799714701,3.818410624176247,78.26086956521739,0
2024-11-04 15:00:00,North Plant,Packer,Night,Mid,60,58,0.0679383140921668,7,139.48953267098915,69.31208932439081,1.5929105449029866,103.44827586206897,0
2024-11-04 16:00:00,South Plant,Cutter,Night,Junior,67,57,0.06631187153329174,9,157.3957896553876,70.85562308205911,3.4858588139616007,117.54385964912282,0
2024-11-04 17:00:00,North Plant,Painter,Night,Senior,59,71,0.06245557304051264,8,124.33633705768943,71.61351327294497,3.102802789117296,83.09859154929578,0
2024-11-04 18:00:00,West Plant,Cutter,Night,Mid,68,56,0.05095605778230442,15,106.65360426128856,72.53399114361407,2.9391116195530085,121.42857142857142,0
2024-11-04 19:00:00,South Plant,Assembler,Day,Junior,59,64,0.007871937911130633,13,109.64249265466911,79.29791592705122,2.1395521530308454,92.1875,0
2024-11-04 20:00:00,North Plant,Assembler,Night,Junior,45,61,0.025972153529075774,14,114.87547624738667,74.3488612103059,2.708469433928857,73.77049180327869,0
2024-11-04 21:00:00,South Plant,Assembler,Day,Mid,62,63,0.0449494975029713,7,129.36529742765825,82.00545202082138,3.482331321700291,98.4126984126984,0
2024-11-04 22:00:00,West Plant,Packer,Day,Junior,52,74,0.008459978142176406,9,105.94385131052036,61.80619227694564,4.675346072896971,70.27027027027027,0
2024-11-04 23:00:00,North Plant,Assembler,Night,Senior,56,69,0.0024093108244596984,8,128.55573711240277,71.49904836636608,3.3494119091349046,81.15942028985508,0
2024-11-05 00:00:00,North Plant,Assembler,Day,Mid,68,62,0.0074742840436027086,11,103.48310639625903,68.75381510282335,3.742947471321173,109.6774193548387,0
2024-11-05 01:00:00,North Plant,Packer,Night,Mid,59,71,0.00864557160207811,15,116.77505525994968,62.90856405805805,3.9878162338615537,83.09859154929578,0
2024-11-05 02:00:00,West Plant,Painter,Day,Mid,62,65,0.0087630711014548,11,106.81934816949503,77.15797593990017,1.910456737528296,95.38461538461539,0
2024-11-05 03:00:00,West Plant,Assembler,Night,Mid,52,70,0.01521377800120468,11,111.55615927421056,76.3028277142146,3.0825186277974357,74.28571428571429,0
2024-11-05 04:00:00,West Plant,Assembler,Day,Senior,52,72,0.039927732155244824,11,138.59887216867537,76.6184810840384,2.185727623015942,72.22222222222221,0
2024-11-05 05:00:00,North Plant,Packer,Night,Senior,62,58,0.0228360514722855,8,98.10736011958713,70.47704571740238,3.8723940849961345,106.89655172413792,0
2024-11-05 06:00:00,West Plant,Painter,Night,Junior,63,72,0.06881060010158212,14,131.0996056200635,65.67197550082277,3.0008131972234247,87.5,0
2024-11-05 07:00:00,South Plant,Painter,Day,Senior,55,74,0.07009108646360562,14,122.88688400143192,73.84256126356057,3.0386435679369104,74.32432432432432,0
2024-11-05 08:00:00,West Plant,Painter,Day,Junior,55,62,0.07361998033806963,10,120.79938820845105,70.13074978117756,4.690116005916799,88.70967741935483,0
2024-11-05 09:00:00,North Plant,Packer,Night,Junior,70,69,0.0376927310656632,11,129.70158923286434,76.08492227487412,3.712769852939636,101.44927536231884,0
2024-11-05 10:00:00,South Plant,Cutter,Day,Mid,56,67,0.061923343868301756,13,120.07363789868741,76.56023173473098,3.2844187775767786,83.5820895522388,0
2024-11-05 11:00:00,West Plant,Cutter,Night,Junior,63,58,0.0472786252204246,12,104.59780347719001,66.83148829717342,2.4734049878298734,108.62068965517241,0
2024-11-05 12:00:00,South Plant,Assembler,Day,Mid,57,68,0.011549807516780409,7,163.07161496053877,70.61162561984094,1.6555493714541571,83.82352941176471,0
2024-11-05 13:00:00,South Plant,Assembler,Night,Junior,53,69,0.05085588808750919,7,105.65303861409564,66.23099149416839,2.7566943652507114,76.81159420289855,0
2024-11-05 14:00:00,North Plant,Assembler,Day,Senior,76,69,0.06696168285349986,10,140.23877811986216,75.43115403656245,3.599995554578908,110.14492753623189,0
2024-11-05 15:00:00,South Plant,Cutter,Night,Mid,69,59,0.027835254143223055,7,102.30186257659017,70.67739129651922,3.6755879313791007,116.94915254237289,0
2024-11-05 16:00:00,South Plant,Packer,Day,Junior,52,69,0.059734026154588574,9,156.48218389185038,64.19987896331949,2.4930976875686843,75.36231884057972,0
2024-11-05 17:00:00,North Plant,Assembler,Night,Senior,60,72,0.061961379738383275,9,101.97514089206012,64.61639526550853,2.161847618149834,83.33333333333334,0
2024-11-05 18:00:00,North Plant,Packer,Day,Senior,58,57,0.05148666605845418,16,111.87357474310214,70.47736767660304,3.804816171544478,101.75438596491229,0
2024-11-05 19:00:00,North Plant,Assembler,Night,Mid,64,74,0.07066194364341716,10,93.02833684706638,65.52075936068098,2.817409541553418,86.48648648648648,0
2024-11-05 20:00:00,South Plant,Packer,Day,Mid,65,64,0.011585708855736412,13,111.16731230083967,68.37797677142152,3.4790959403719306,101.5625,0
2024-11-05 21:00:00,South Plant,Packer,Day,Mid,51,59,0.06747333129178733,7,124.79937296843782,62.290012338493604,3.257979180873052,86.4406779661017,0
2024-11-05 22:00:00,South Plant,Cutter,Night,Junior,53,59,0.0488584855174597,12,114.88345675767586,67.77430794748943,2.4770003019558704,89.83050847457628,0
2024-11-05 23:00:00,North Plant,Packer,Day,Mid,67,69,0.06845298377683014,9,140.0423836808882,65.31723687951349,3.2497682226287425,97.10144927536231,0
2024-11-06 00:00:00,West Plant,Painter,Day,Senior,58,55,0.04261420971268248,8,120.43512036364459,74.27507694683392,4.421637513951656,105.45454545454544,0
2024-11-06 01:00:00,South Plant,Cutter,Night,Senior,79,55,0.02623700290561616,9,126.61609420432622,67.09984615789526,2.486572319377336,143.63636363636363,0
2024-11-06 02:00:00,West Plant,Assembler,Night,Mid,55,70,0.0717754925188458,6,120.26206164552909,69.29005500697778,2.2721474987460075,78.57142857142857,0
2024-11-06 03:00:00,North Plant,Cutter,Night,Mid,58,71,0.07019228744624902,19,109.59834493610181,69.33820794768701,2.947582081514774,81.69014084507043,0
2024-11-06 04:00:00,South Plant,Painter,Night,Senior,62,68,0.021414212559648406,7,150.78293794186197,73.36015243382327,2.88948078685792,91.17647058823529,0
2024-11-06 05:00:00,West Plant,Painter,Day,Junior,52,69,0.05952865767959264,10,125.39615451602586,78.55095282281172,2.665494560181507,75.36231884057972,0
2024-11-06 06:00:00,South Plant,Packer,Day,Senior,52,68,0.0073035767263555495,8,118.68878602204286,70.66053552314057,3.3678822443728507,76.47058823529412,0
2024-11-06 07:00:00,South Plant,Painter,Day,Senior,57,56,0.006878234745485417,8,101.14305730683584,63.14920741683647,3.437153940088723,101.78571428571428,0
2024-11-06 08:00:00,South Plant,Painter,Night,Senior,68,57,0.040912356398489155,12,131.0271845785425,61.148876556245376,3.0733873707403223,119.29824561403508,0
2024-11-06 09:00:00,West Plant,Painter,Day,Mid,75,66,0.0028609272808045993,7,117.01750126604935,72.36793327396465,3.536704958168764,113.63636363636364,0
2024-11-06 10:00:00,North Plant,Painter,Day,Junior,55,56,0.0347002468582912,14,128.34116096861305,67.8425446617849,3.9833804636617316,98.21428571428571,0
2024-11-06 11:00:00,South Plant,Assembler,Night,Junior,64,62,0.06325980950564984,12,119.95108171945479,69.17841036002822,2.8150639419231758,103.2258064516129,0
2024-11-06 12:00:00,North Plant,Assembler,Day,Mid,52,66,0.07115789389582367,10,137.78215909026636,74.38461939456315,1.9391624478873182,78.78787878787878,0
2024-11-06 13:00:00,North Plant,Cutter,Day,Senior,61,63,0.020382514583059026,6,145.12350515027634,72.14428077642516,3.0042264686287328,96.82539682539682,0
2024-11-06 14:00:00,West Plant,Packer,Night,Mid,63,68,0.006158421333895934,8,115.51416867790836,70.72409394888983,2.2728983867824573,92.64705882352942,0
2024-11-06 15:00:00,West Plant,Assembler,Day,Mid,67,60,0.050452351331727985,17,124.3225487963701,61.85156746272985,3.9339897453592663,111.66666666666667,0
2024-11-06 16:00:00,North Plant,Painter,Night,Junior,55,71,0.021186627286733577,6,102.48059744697399,69.77785934107044,3.299036174599989,77.46478873239437,0
2024-11-06 17:00:00,South Plant,Packer,Night,Junior,54,65,0.0018758543370130543,14,111.21390564571556,69.54649586157727,2.785790296968123,83.07692307692308,0
2024-11-06 18:00:00,West Plant,Assembler,Day,Mid,57,73,0.010495838334042861,10,111.47055627907856,62.46968288057693,3.727809737314589,78.08219178082192,0
2024-11-06 19:00:00,South Plant,Cutter,Day,Mid,60,67,0.0750684598694094,10,117.77506944637923,70.02166007965322,3.367286650702361,89.55223880597015,0
2024-11-06 20:00:00,South Plant,Painter,Day,Junior,51,57,0.07000610492804579,8,103.56920136597165,71.73623028781098,4.016718141520056,89.47368421052632,0
2024-11-06 21:00:00,South Plant,Packer,Night,Junior,66,57,0.06636939234255668,7,115.8188917232442,67.68806195311198,2.9088869400978727,115.78947368421053,0
2024-11-06 22:00:00,North Plant,Assembler,Night,Senior,56,68,0.02715788325227213,11,114.27780560481617,69.2699873442047,1.982642896150743,82.35294117647058,0
2024-11-06 23:00:00,South Plant,Packer,Day,Mid,54,62,0.05716181876907085,10,155.133479651548,67.53946828560105,2.5695605682090887,87.09677419354838,0
2024-11-07 00:00:00,North Plant,Assembler,Day,Senior,46,61,0.07656118248746825,9,109.94934269943323,77.02266175785427,2.429506228637555,75.40983606557377,0
2024-11-07 01:00:00,North Plant,Cutter,Night,Senior,62,58,0.0454064877766463,5,148.83221967443126,66.24838585476743,3.4782669488626428,106.89655172413792,0
2024-11-07 02:00:00,South Plant,Painter,Day,Senior,44,57,0.0266476967214635,5,108.02329119874716,66.72030551199585,2.7813295782051957,77.19298245614034,0
2024-11-07 03:00:00,South Plant,Cutter,Day,Junior,61,73,0.06394635473196997,16,123.77751427973018,65.44889174736564,2.8726357661721917,83.56164383561644,0
2024-11-07 04:00:00,South Plant,Painter,Night,Senior,48,56,0.034426998246483674,9,123.11732987009445,72.48835811787688,2.223797472129146,85.71428571428571,0
2024-11-07 05:00:00,South Plant,Painter,Day,Junior,64,59,0.04618749534388978,8,137.9876581580312,69.38072027353662,4.412167313256569,108.47457627118644,0
2024-11-07 06:00:00,North Plant,Packer,Day,Junior,48,66,0.04329690724110079,7,135.962873176686,58.835761031116206,3.192991990857629,72.72727272727273,0
2024-11-07 07:00:00,South Plant,Assembler,Day,Junior,55,56,0.01739342837817814,10,147.24887512812964,77.95155402720786,2.5562620404197887,98.21428571428571,0
2024-11-07 08:00:00,South Plant,Cutter,Day,Mid,61,72,5.339313818182312e-05,5,123.35455257629943,61.762408407731854,2.8517695199954463,84.72222222222221,0
2024-11-07 09:00:00,North Plant,Cutter,Night,Senior,52,69,0.07990688411447672,7,134.99591946810247,62.663520507704625,2.0100265186120048,75.36231884057972,0
2024-11-07 10:00:00,West Plant,Cutter,Night,Junior,58,70,0.03334654184343228,11,109.80993321866293,70.59335216266956,2.5606506684805175,82.85714285714286,0
2024-11-07 11:00:00,West Plant,Packer,Night,Mid,55,66,0.022705317728656454,10,110.00539347674903,70.87492391788636,2.9273637842445233,83.33333333333334,0
2024-11-07 12:00:00,North Plant,Packer,Night,Mid,69,66,0.06127052854362133,6,131.08705260074302,67.13863527303955,3.1809914771222316,104.54545454545455,0
2024-11-07 13:00:00,West Plant,Packer,Day,Mid,57,58,0.047401977018368825,12,127.75763812064329,65.06294864151607,3.6233488205977813,98.27586206896551,0
2024-11-07 14:00:00,North Plant,Painter,Day,Junior,68,62,0.07043679027151296,12,140.94773633105777,72.29262534304178,3.2808154968865377,109.6774193548387,0
2024-11-07 15:00:00,South Plant,Cutter,Day,Junior,60,65,0.06248808075817923,13,119.04958095561595,73.1865720347421,2.960493667993878,92.3076923076923,0
2024-11-07 16:00:00,South Plant,Painter,Day,Junior,60,58,0.02254154110195193,8,121.6887722343159,68.97330354131466,2.9004305187875192,103.44827586206897,0
2024-11-07 17:00:00,West Plant,Cutter,Night,Mid,55,66,0.04737954098164405,7,101.80993747192224,65.57714537246446,2.882014989838556,83.33333333333334,0
2024-11-07 18:00:00,South Plant,Cutter,Day,Junior,66,64,0.04021615636812818,5,139.29253418352695,75.7894149583947,2.77132601391537,103.125,0
2024-11-07 19:00:00,West Plant,Assembler,Day,Senior,67,63,0.07640669338240454,3,118.70641319370931,69.84939761480842,3.2217729066643264,106.34920634920636,0
2024-11-07 20:00:00,West Plant,Cutter,Night,Junior,72,70,0.019165611099200525,9,94.29675128339062,69.39093051672263,3.1177617677820395,102.85714285714285,0
2024-11-07 21:00:00,South Plant,Packer,Night,Junior,65,58,0.022706759021818897,10,145.3017232228231,70.61576895746127,2.178009672552964,112.06896551724137,0
2024-11-07 22:00:00,South Plant,Packer,Night,Senior,64,71,0.07363425654976978,12,138.94380530140677,73.141438141913,2.7140217052556532,90.14084507042254,0
2024-11-07 23:00:00,West Plant,Packer,Day,Junior,61,72,0.03662486853302457,10,118.69281178313422,70.60715447913405,3.808481402478219,84.72222222222221,0
2024-11-08 00:00:00,South Plant,Assembler,Night,Junior,47,61,0.03658036064006472,14,121.45834739920001,68.93088956278156,3.3990839822234156,77.04918032786885,0
2024-11-08 01:00:00,North Plant,Assembler,Day,Junior,53,63,0.06945668792295319,7,151.03602715812667,66.80120776645771,3.0034650799372367,84.12698412698413,0
2024-11-08 02:00:00,South Plant,Painter,Day,Junior,48,60,0.02368404296845813,8,136.9529939406915,65.00688549102455,2.4503957110287757,80.0,0
2024-11-08 03:00:00,South Plant,Cutter,Night,Mid,76,74,0.055751811170866236,12,122.95357342762514,67.52796683840971,2.223843088557392,102.7027027027027,0
2024-11-08 04:00:00,North Plant,Cutter,Night,Junior,55,57,0.05772184586995266,9,113.09100474213253,68.50404520203406,2.9415209744331756,96.49122807017544,0
2024-11-08 05:00:00,South Plant,Packer,Night,Senior,45,69,0.035391867735966774,7,134.76243875657514,70.61042351501484,1.856471252397224,65.21739130434783,0
2024-11-08 06:00:00,South Plant,Packer,Day,Senior,57,55,0.02671684137295696,6,121.70987790915194,77.56638177643315,2.5037632150108644,103.63636363636364,0
2024-11-08 07:00:00,West Plant,Packer,Day,Mid,75,71,0.05973245104564148,7,119.34768409579154,62.80561868681764,2.3783849129418453,105.63380281690141,0
2024-11-08 08:00:00,South Plant,Packer,Day,Junior,66,63,0.020473900934547748,9,118.58241887681727,78.91210338720549,2.7833377067753724,104.76190476190477,0
2024-11-08 09:00:00,South Plant,Packer,Night,Senior,66,56,0.06554479233618694,10,163.03159406261267,69.46336589267865,4.022018022648679,117.85714285714286,0
2024-11-08 10:00:00,North Plant,Packer,Day,Mid,58,60,0.03331291792972385,14,132.09468227484697,72.62323936876855,2.3684577548572303,96.66666666666667,0
2024-11-08 11:00:00,West Plant,Cutter,Day,Junior,59,70,0.0014701855257528518,13,102.98812768364894,73.28540201390076,2.384796686878643,84.28571428571429,0
2024-11-08 12:00:00,West Plant,Assembler,Day,Mid,67,67,0.045541692301478566,11,108.22317256788926,70.40149026132558,2.796383447608001,100.0,0
2024-11-08 13:00:00,West Plant,Packer,Day,Junior,62,60,0.015553422015842982,7,131.99061779447976,73.32466620566811,2.0516706918359895,103.33333333333334,0
2024-11-08 14:00:00,South Plant,Cutter,Night,Mid,64,69,0.037325218038628025,15,98.34365077005174,68.28758090352711,2.701714824750458,92.7536231884058,0
2024-11-08 15:00:00,West Plant,Packer,Day,Mid,49,59,0.06466683770100089,16,125.97950493015432,70.03788537829797,1.5876320199581047,83.05084745762711,0
2024-11-08 16:00:00,North Plant,Painter,Night,Senior,73,71,0.01520104403488732,3,106.25633609404474,72.156148514881,2.8150516470162303,102.8169014084507,0
2024-11-08 17:00:00,West Plant,Painter,Night,Senior,57,63,0.016649025920123954,8,109.81400024775837,60.05559579228656,3.0119894035464956,90.47619047619048,0
2024-11-08 18:00:00,North Plant,Cutter,Day,Mid,66,67,0.0379076788401858,8,122.56544943706804,74.32157294769634,3.445306233726118,98.50746268656717,0
2024-11-08 19:00:00,West Plant,Assembler,Day,Junior,56,61,0.03812009077780167,19,115.70185855592425,78.46487124440051,3.5482967127243104,91.80327868852459,0
2024-11-08 20:00:00,West Plant,Painter,Night,Junior,61,70,0.03629359425248489,10,93.54809053066518,76.5915525577925,2.3030319132466386,87.14285714285714,0
2024-11-08 21:00:00,North Plant,Painter,Day,Junior,57,62,0.055559438223201786,10,117.39539075369305,74.38011045170633,1.9613433587591071,91.93548387096774,0
2024-11-08 22:00:00,West Plant,Assembler,Night,Junior,43,72,0.021527835439438717,6,129.8053974642239,76.4912017317172,2.8996028318689357,59.72222222222222,0
2024-11-08 23:00:00,West Plant,Painter,Day,Junior,72,59,0.02084222411752262,8,126.1724779347278,69.93244314758932,3.6070208633421963,122.03389830508475,0
2024-11-09 00:00:00,West Plant,Packer,Day,Senior,46,67,0.0017888874267006204,15,140.14068322017164,75.69082253021926,3.0443529385337595,68.65671641791045,0
2024-11-09 01:00:00,South Plant,Assembler,Night,Mid,46,61,0.030538774761890392,11,103.68781104704522,73.41826266226582,1.5719705566830497,75.40983606557377,0
2024-11-09 02:00:00,North Plant,Painter,Day,Senior,63,74,0.015661856637921526,14,128.44914968543355,66.23738073294966,2.645478899693036,85.13513513513513,0
2024-11-09 03:00:00,West Plant,Assembler,Night,Junior,41,67,0.047327865284383694,8,118.08701583489518,71.54551491983499,2.824929910651104,61.19402985074627,0
2024-11-09 04:00:00,North Plant,Packer,Night,Mid,58,56,0.014493655178827681,9,116.83976822734306,68.51700057786859,3.9267841808232076,103.57142857142858,0
2024-11-09 05:00:00,North Plant,Painter,Day,Junior,66,73,0.07156248416544947,7,125.87260616785605,68.45062570947162,4.519792263102936,90.41095890410958,0
2024-11-09 06:00:00,North Plant,Cutter,Night,Junior,58,68,0.06792114579091446,12,112.0194190513358,66.59136035665412,3.0451190267064785,85.29411764705883,0
2024-11-09 07:00:00,West Plant,Painter,Day,Mid,59,68,0.061213593908768967,7,110.305386058309,70.46495546942896,2.999442943496981,86.76470588235294,0
2024-11-09 08:00:00,West Plant,Painter,Day,Junior,61,63,0.0646819348689768,8,108.70407115063809,74.12797601838076,3.1694800226258253,96.82539682539682,0
2024-11-09 09:00:00,North Plant,Packer,Day,Senior,69,58,0.07676666144632897,13,120.93670291917606,62.7429786769698,3.554851056384573,118.96551724137932,0
2024-11-09 10:00:00,South Plant,Cutter,Night,Senior,51,71,0.025584715234145454,13,121.0478349103643,67.16021038700717,2.4133736649805324,71.83098591549296,0
2024-11-09 11:00:00,North Plant,Cutter,Day,Senior,54,74,0.07838873608579369,10,114.2550822174609,67.18210781694646,2.6896286448065054,72.97297297297297,0
2024-11-09 12:00:00,South Plant,Cutter,Day,Junior,72,70,0.0712418132513571,11,133.66456291214013,70.95724050040872,2.831455539985682,102.85714285714285,0
2024-11-09 13:00:00,North Plant,Packer,Night,Senior,54,62,0.028951367170108294,6,117.8296007277747,76.35688037277055,3.1694474672068336,87.09677419354838,0
2024-11-09 14:00:00,North Plant,Packer,Night,Junior,62,69,0.06912591207653052,10,150.87220777145873,72.47289874200541,3.0858268106309557,89.85507246376811,0
2024-11-09 15:00:00,North Plant,Packer,Night,Junior,60,72,0.07178438369404087,15,142.1639189513226,60.5534461557187,2.822249754552108,83.33333333333334,0
2024-11-09 16:00:00,West Plant,Packer,Night,Senior,62,64,0.0028870650116566486,8,85.6430917623039,72.97534699712811,3.3023032574589366,96.875,0
2024-11-09 17:00:00,South Plant,Packer,Day,Senior,69,58,0.07007698954480977,16,105.32161690866067,69.52564116669738,2.812785137080648,118.96551724137932,0
2024-11-09 18:00:00,South Plant,Cutter,Day,Junior,59,61,0.03465956861468654,10,113.98384163603951,72.98407491273855,3.124217691611385,96.72131147540983,0
2024-11-09 19:00:00,North Plant,Assembler,Day,Junior,49,71,0.06490751725839912,10,141.14424515719378,64.57678881382382,3.6611888900664686,69.01408450704226,0
2024-11-09 20:00:00,West Plant,Packer,Day,Junior,67,62,0.008893119316777725,11,76.91280376321915,71.2007921644041,2.6174816366542637,108.06451612903226,0
2024-11-09 21:00:00,West Plant,Assembler,Night,Junior,64,55,0.013774960862074241,5,95.61916882489538,72.23832187922298,3.2399230249322124,116.36363636363636,0
2024-11-09 22:00:00,South Plant,Painter,Night,Senior,57,64,0.07830208995332888,14,129.53026921135753,77.11868732378663,3.003898692818567,89.0625,0
2024-11-09 23:00:00,West Plant,Painter,Day,Junior,59,69,0.033294441157369785,9,136.09942485790708,66.7441706060495,4.724877649724758,85.5072463768116,0
2024-11-10 00:00:00,South Plant,Packer,Night,Junior,63,60,0.06387642690244234,14,108.93382344636038,73.84225535109627,3.310867702606188,105.0,0
2024-11-10 01:00:00,South Plant,Painter,Night,Junior,53,64,0.060019528774752744,14,118.10946486425391,65.26017467394868,2.8054121985899787,82.8125,0
2024-11-10 02:00:00,South Plant,Assembler,Night,Junior,67,55,0.06288394165176933,4,113.4082942307949,67.2727766178803,3.111596424867323,121.81818181818183,0
2024-11-10 03:00:00,West Plant,Painter,Night,Junior,61,60,0.06116979046265268,13,143.88735665229885,76.2970958010545,3.1311810253146435,101.66666666666666,0
2024-11-10 04:00:00,South Plant,Painter,Night,Mid,54,67,0.07311676634895975,7,142.6049704203441,80.1355396736036,3.5941418514738754,80.59701492537313,0
2024-11-10 05:00:00,South Plant,Assembler,Day,Mid,72,57,0.04740695004948754,5,95.37436134109785,78.64679558946591,4.936693893147737,126.3157894736842,0
2024-11-10 06:00:00,North Plant,Painter,Day,Mid,67,66,0.034036384165306306,9,112.2929611878335,63.0860732509629,2.2882255421336253,101.51515151515152,0
2024-11-10 07:00:00,South Plant,Packer,Night,Senior,65,69,0.07401838952402638,10,113.57437523525314,71.29321187979212,3.1682385147273058,94.20289855072464,0
2024-11-10 08:00:00,South Plant,Assembler,Night,Junior,74,61,0.028556225064582757,9,130.23481687846558,63.825452448560526,2.5328341577401017,121.31147540983606,0
2024-11-10 09:00:00,North Plant,Assembler,Day,Senior,61,60,0.05045590309025874,9,149.49408633745267,78.65751442877668,3.3716529783309093,101.66666666666666,0
2024-11-10 10:00:00,North Plant,Cutter,Day,Junior,56,63,0.06841744575068946,12,114.85961236080665,72.70793797379739,3.3059925652692814,88.88888888888889,0
2024-11-10 11:00:00,West Plant,Cutter,Night,Mid,46,70,0.07328139269836391,8,131.49749669862604,73.38052622961006,3.5503839593379736,65.71428571428571,0
2024-11-10 12:00:00,South Plant,Assembler,Night,Junior,55,66,0.07595440969298757,8,102.76635644928608,69.8048907294997,3.4352660807848157,83.33333333333334,0
2024-11-10 13:00:00,West Plant,Assembler,Night,Senior,73,63,0.0527946190563206,9,120.47245362217011,73.81949055984548,3.038127713070337,115.87301587301589,0
2024-11-10 14:00:00,West Plant,Cutter,Day,Senior,48,62,0.05761602927385545,12,132.7312036522388,66.8948266004637,2.195909897936801,77.41935483870968,0
2024-11-10 15:00:00,North Plant,Packer,Night,Junior,54,59,0.039801655723408505,13,123.3974031692884,70.80840925627813,3.494320406311981,91.52542372881356,0
2024-11-10 16:00:00,West Plant,Painter,Night,Senior,60,57,0.022791399241293586,5,126.93301494855147,75.22767240895467,2.464307162623864,105.26315789473684,0
2024-11-10 17:00:00,South Plant,Painter,Night,Mid,49,58,0.0012943620417824953,7,143.44081366530872,65.86001302534214,2.6167826031864614,84.48275862068965,0
2024-11-10 18:00:00,North Plant,Painter,Night,Junior,48,65,0.017763258832773403,4,156.8691391977958,67.12360467946016,2.7609709392232538,73.84615384615385,0
2024-11-10 19:00:00,South Plant,Assembler,Night,Mid,70,64,0.07839674749854388,10,127.42599805986022,68.33887461509106,3.42725279165568,109.375,0
2024-11-10 20:00:00,South Plant,Packer,Night,Mid,64,62,0.06451054638950587,16,140.45708464076026,69.62207711748675,2.960111569516781,103.2258064516129,0
2024-11-10 21:00:00,North Plant,Cutter,Night,Senior,55,63,0.03832287880818242,10,143.39379405929094,66.45740445204235,3.4191266207167077,87.3015873015873,0
2024-11-10 22:00:00,South Plant,Packer,Night,Junior,71,67,0.027487288547232716,13,153.6624089872427,68.41862256511055,2.877051878333608,105.97014925373134,0
2024-11-10 23:00:00,North Plant,Packer,Day,Mid,60,73,0.0051475497526439545,8,111.1522711908744,74.53682692118313,3.7659237556846223,82.1917808219178,0
2024-11-11 00:00:00,South Plant,Painter,Day,Mid,59,65,0.0008109492325024004,9,80.84736669796342,66.14111580349515,3.4967968137106453,90.76923076923077,0
2024-11-11 01:00:00,North Plant,Cutter,Day,Junior,66,57,0.060404846004922026,2,130.51653049779486,79.32058524823496,3.2138399573985774,115.78947368421053,0
2024-11-11 02:00:00,West Plant,Packer,Night,Senior,51,55,0.07884586932852568,10,139.9219218334249,73.09847317810173,2.8799722485478796,92.72727272727272,0
2024-11-11 03:00:00,South Plant,Cutter,Day,Mid,58,68,0.020306312981100385,9,121.36064799970912,72.92377585780864,2.380015599160729,85.29411764705883,0
2024-11-11 04:00:00,North Plant,Assembler,Day,Junior,47,73,0.021962941320318327,9,123.7442385377353,69.22875478816161,3.7989159632950757,64.38356164383562,0
